*20230331_GV005.csv
"ISSUE STORE","ISSUE DATE","VOUCHER NUMBER","VOUCHER AMOUNT","REDEEM STORE","EXPIRY DATE","BATCH NUMBER","ACTION"
273,25/04/2024,100000080585,50,,10000001,273,
136,25/04/2024,100000080586,20,,10000001,136,
131,25/04/2024,100000080587,10,,10000001,,
126,25/04/2024,100000080588,20,,10000001,,
369,25/04/2024,100000080589,20,,10000001,369,
371,25/04/2024,100000080590,10,,10000001,371,
371,25/04/2024,100000080591,10,,10000001,,
272,25/04/2024,100000080592,20,,10000001,,
272,25/04/2024,100000080593,50,,10000001,,
143,25/04/2024,100000080594,20,,10000001,143,
285,25/04/2024,100000080595,50,,10000001,285,
284,25/04/2024,100000080596,50,,10000001,,
182,25/04/2024,100000080597,20,,10000001,182,
284,25/04/2024,100000080598,50,,10000001,284,
430,25/04/2024,100000080599,50,,10000001,,
141,25/04/2024,100000080600,10,,10000001,141,
127,25/04/2024,100000080601,10,,10000001,,
352,25/04/2024,100000080602,50,,10000001,,
137,25/04/2024,100000080603,20,,10000001,137,
371,25/04/2024,100000080604,10,,10000001,,
284,25/04/2024,100000080605,50,,10000001,284,
285,25/04/2024,100000080606,20,,10000001,285,
127,25/04/2024,100000080607,10,,10000001,,
284,25/04/2024,100000080608,50,,10000001,284,
381,25/04/2024,100000080609,50,,10000001,381,
132,25/04/2024,100000080610,50,,10000001,,
430,25/04/2024,100000080611,50,,10000001,,
143,25/04/2024,100000080612,10,,10000001,143,
431,25/04/2024,100000080613,10,,10000001,431,
381,25/04/2024,100000080614,50,,10000001,,
272,25/04/2024,100000080615,20,,10000001,,
275,25/04/2024,100000080616,20,,10000001,275,
284,25/04/2024,100000080617,10,,10000001,284,
374,25/04/2024,100000080618,20,,10000001,374,
369,25/04/2024,100000080619,10,,10000001,369,
131,25/04/2024,100000080620,50,,10000001,,
352,25/04/2024,100000080621,20,,10000001,352,
182,25/04/2024,100000080622,20,,10000001,,
374,25/04/2024,100000080623,10,,10000001,374,
276,25/04/2024,100000080624,10,,10000001,276,
185,25/04/2024,100000080625,20,,10000001,,
210,25/04/2024,100000080626,20,,10000001,,
185,25/04/2024,100000080627,50,,10000001,,
369,25/04/2024,100000080628,50,,10000001,369,
369,25/04/2024,100000080629,50,,10000001,,
132,25/04/2024,100000080630,20,,10000001,,
276,25/04/2024,100000080631,10,,10000001,276,
126,25/04/2024,100000080632,20,,10000001,,
369,25/04/2024,100000080633,50,,10000001,369,
284,25/04/2024,100000080634,10,,10000001,284,
272,25/04/2024,100000080635,20,,10000001,,
433,25/04/2024,100000080636,50,,10000001,,
137,25/04/2024,100000080637,50,,10000001,137,
276,25/04/2024,100000080638,10,,10000001,276,
133,25/04/2024,100000080639,20,,10000001,133,
433,25/04/2024,100000080640,10,,10000001,,
369,25/04/2024,100000080641,20,,10000001,,
131,25/04/2024,100000080642,20,,10000001,,
136,25/04/2024,100000080643,10,,10000001,,
310,25/04/2024,100000080644,20,,10000001,,
369,25/04/2024,100000080645,10,,10000001,,
141,25/04/2024,100000080646,10,,10000001,,
381,25/04/2024,100000080647,10,,10000001,,
374,25/04/2024,100000080648,10,,10000001,,
353,25/04/2024,100000080649,50,,10000001,,
373,25/04/2024,100000080650,20,,10000001,373,
137,25/04/2024,100000080651,20,,10000001,137,
285,25/04/2024,100000080652,10,,10000001,285,
182,25/04/2024,100000080653,10,,10000001,,
133,25/04/2024,100000080654,10,,10000001,133,
272,25/04/2024,100000080655,20,,10000001,,
185,25/04/2024,100000080656,10,,10000001,,
272,25/04/2024,100000080657,50,,10000001,272,
275,25/04/2024,100000080658,50,,10000001,275,
433,25/04/2024,100000080659,20,,10000001,,
284,25/04/2024,100000080660,20,,10000001,284,
275,25/04/2024,100000080661,10,,10000001,275,
381,25/04/2024,100000080662,20,,10000001,381,
143,25/04/2024,100000080663,20,,10000001,,
185,25/04/2024,100000080664,10,,10000001,,
276,25/04/2024,100000080665,20,,10000001,,
275,25/04/2024,100000080666,20,,10000001,275,
369,25/04/2024,100000080667,20,,10000001,369,
273,25/04/2024,100000080668,10,,10000001,,
273,25/04/2024,100000080669,20,,10000001,,
353,25/04/2024,100000080670,20,,10000001,353,
373,25/04/2024,100000080671,10,,10000001,373,
433,25/04/2024,100000080672,10,,10000001,433,
146,25/04/2024,100000080673,50,,10000001,146,
141,25/04/2024,100000080674,20,,10000001,141,
273,25/04/2024,100000080675,10,,10000001,273,
410,25/04/2024,100000080676,50,,10000001,,
141,25/04/2024,100000080677,20,,10000001,,
272,25/04/2024,100000080678,50,,10000001,,
431,25/04/2024,100000080679,10,,10000001,431,
146,25/04/2024,100000080680,50,,10000001,,
182,25/04/2024,100000080681,50,,10000001,,
126,25/04/2024,100000080682,20,,10000001,126,
430,25/04/2024,100000080683,20,,10000001,430,
137,25/04/2024,100000080684,10,,10000001,,
371,25/04/2024,100000080685,10,,10000001,,
430,25/04/2024,100000080686,20,,10000001,430,
141,25/04/2024,100000080687,10,,10000001,141,
374,25/04/2024,100000080688,50,,10000001,374,
369,25/04/2024,100000080689,10,,10000001,,
285,25/04/2024,100000080690,10,,10000001,285,
131,25/04/2024,100000080691,20,,10000001,131,
127,25/04/2024,100000080692,50,,10000001,,
272,25/04/2024,100000080693,50,,10000001,,
369,25/04/2024,100000080694,50,,10000001,,
231,25/04/2024,100000080695,10,,10000001,231,
352,25/04/2024,100000080696,50,,10000001,352,
132,25/04/2024,100000080697,10,,10000001,132,
185,25/04/2024,100000080698,10,,10000001,185,
275,25/04/2024,100000080699,20,,10000001,,
143,25/04/2024,100000080700,20,,10000001,143,
137,25/04/2024,100000080701,10,,10000001,,
353,25/04/2024,100000080702,50,,10000001,353,
285,25/04/2024,100000080703,10,,10000001,285,
133,25/04/2024,100000080704,10,,10000001,,
433,25/04/2024,100000080705,50,,10000001,433,
272,25/04/2024,100000080706,10,,10000001,272,
126,25/04/2024,100000080707,10,,10000001,126,
381,25/04/2024,100000080708,20,,10000001,381,
374,25/04/2024,100000080709,20,,10000001,,
273,25/04/2024,100000080710,10,,10000001,273,
272,25/04/2024,100000080711,50,,10000001,,
133,25/04/2024,100000080712,50,,10000001,133,
137,25/04/2024,100000080713,20,,10000001,,
131,25/04/2024,100000080714,50,,10000001,,
430,25/04/2024,100000080715,10,,10000001,430,
231,25/04/2024,100000080716,20,,10000001,231,
353,25/04/2024,100000080717,20,,10000001,353,
430,25/04/2024,100000080718,20,,10000001,,
433,25/04/2024,100000080719,20,,10000001,433,
127,25/04/2024,100000080720,50,,10000001,127,
410,25/04/2024,100000080721,10,,10000001,,
231,25/04/2024,100000080722,10,,10000001,,
143,25/04/2024,100000080723,10,,10000001,,
182,25/04/2024,100000080724,20,,10000001,,
131,25/04/2024,100000080725,20,,10000001,131,
381,25/04/2024,100000080726,10,,10000001,381,
231,25/04/2024,100000080727,10,,10000001,,
374,25/04/2024,100000080728,20,,10000001,374,
146,25/04/2024,100000080729,10,,10000001,146,
231,25/04/2024,100000080730,50,,10000001,,
369,25/04/2024,100000080731,50,,10000001,369,
131,25/04/2024,100000080732,10,,10000001,,
375,25/04/2024,100000080733,20,,10000001,,
126,25/04/2024,100000080734,10,,10000001,,
210,25/04/2024,100000080735,50,,10000001,210,
430,25/04/2024,100000080736,50,,10000001,430,
352,25/04/2024,100000080737,20,,10000001,,
185,25/04/2024,100000080738,20,,10000001,185,
231,25/04/2024,100000080739,20,,10000001,231,
131,25/04/2024,100000080740,20,,10000001,131,
371,25/04/2024,100000080741,50,,10000001,371,
433,25/04/2024,100000080742,20,,10000001,,
182,25/04/2024,100000080743,10,,10000001,182,
433,25/04/2024,100000080744,50,,10000001,,
133,25/04/2024,100000080745,50,,10000001,,
136,25/04/2024,100000080746,20,,10000001,,
276,25/04/2024,100000080747,20,,10000001,276,
141,25/04/2024,100000080748,10,,10000001,,
133,25/04/2024,100000080749,20,,10000001,133,
272,25/04/2024,100000080750,20,,10000001,272,
143,25/04/2024,100000080751,50,,10000001,143,
373,25/04/2024,100000080752,10,,10000001,373,
137,25/04/2024,100000080753,50,,10000001,137,
273,25/04/2024,100000080754,50,,10000001,,
369,25/04/2024,100000080755,20,,10000001,369,
431,25/04/2024,100000080756,10,,10000001,,
433,25/04/2024,100000080757,10,,10000001,433,
371,25/04/2024,100000080758,10,,10000001,,
143,25/04/2024,100000080759,50,,10000001,,
272,25/04/2024,100000080760,50,,10000001,,
433,25/04/2024,100000080761,20,,10000001,,
285,25/04/2024,100000080762,10,,10000001,,
143,25/04/2024,100000080763,50,,10000001,,
182,25/04/2024,100000080764,50,,10000001,,
433,25/04/2024,100000080765,50,,10000001,,
381,25/04/2024,100000080766,10,,10000001,381,
185,25/04/2024,100000080767,10,,10000001,,
431,25/04/2024,100000080768,20,,10000001,431,
131,25/04/2024,100000080769,50,,10000001,131,
137,25/04/2024,100000080770,20,,10000001,,
143,25/04/2024,100000080771,50,,10000001,143,
276,25/04/2024,100000080772,20,,10000001,276,
353,25/04/2024,100000080773,10,,10000001,353,
352,25/04/2024,100000080774,20,,10000001,,
352,25/04/2024,100000080775,10,,10000001,352,
136,25/04/2024,100000080776,50,,10000001,,
275,25/04/2024,100000080777,10,,10000001,275,
137,25/04/2024,100000080778,20,,10000001,137,
273,25/04/2024,100000080779,10,,10000001,273,
352,25/04/2024,100000080780,10,,10000001,352,
210,25/04/2024,100000080781,50,,10000001,210,
132,25/04/2024,100000080782,50,,10000001,132,
137,25/04/2024,100000080783,20,,10000001,,
284,25/04/2024,100000080784,10,,10000001,284,
352,25/04/2024,100000080785,50,,10000001,352,
126,25/04/2024,100000080786,10,,10000001,,
126,25/04/2024,100000080787,20,,10000001,,
284,25/04/2024,100000080788,20,,10000001,284,
146,25/04/2024,100000080789,20,,10000001,,
131,25/04/2024,100000080790,10,,10000001,,
146,25/04/2024,100000080791,20,,10000001,146,
231,25/04/2024,100000080792,20,,10000001,,
374,25/04/2024,100000080793,20,,10000001,,
410,25/04/2024,100000080794,50,,10000001,,
276,25/04/2024,100000080795,50,,10000001,276,
136,25/04/2024,100000080796,10,,10000001,136,
353,25/04/2024,100000080797,50,,10000001,,
231,25/04/2024,100000080798,10,,10000001,,
182,25/04/2024,100000080799,20,,10000001,,
430,25/04/2024,100000080800,20,,10000001,,
275,25/04/2024,100000080801,50,,10000001,,
146,25/04/2024,100000080802,20,,10000001,146,
410,25/04/2024,100000080803,10,,10000001,,
410,25/04/2024,100000080804,50,,10000001,410,
369,25/04/2024,100000080805,10,,10000001,369,
276,25/04/2024,100000080806,10,,10000001,276,
373,25/04/2024,100000080807,20,,10000001,,
310,25/04/2024,100000080808,20,,10000001,310,
431,25/04/2024,100000080809,20,,10000001,431,
285,25/04/2024,100000080810,20,,10000001,,
182,25/04/2024,100000080811,10,,10000001,,
285,25/04/2024,100000080812,10,,10000001,,
126,25/04/2024,100000080813,20,,10000001,,
182,25/04/2024,100000080814,20,,10000001,,
430,25/04/2024,100000080815,50,,10000001,,
210,25/04/2024,100000080816,50,,10000001,,
431,25/04/2024,100000080817,50,,10000001,,
284,25/04/2024,100000080818,20,,10000001,,
185,25/04/2024,100000080819,50,,10000001,185,
373,25/04/2024,100000080820,10,,10000001,,
137,25/04/2024,100000080821,10,,10000001,137,
185,25/04/2024,100000080822,20,,10000001,185,
272,25/04/2024,100000080823,10,,10000001,272,
141,25/04/2024,100000080824,50,,10000001,,
136,25/04/2024,100000080825,10,,10000001,136,
126,25/04/2024,100000080826,20,,10000001,,
136,25/04/2024,100000080827,20,,10000001,136,
284,25/04/2024,100000080828,10,,10000001,,
143,25/04/2024,100000080829,20,,10000001,,
133,25/04/2024,100000080830,20,,10000001,,
137,25/04/2024,100000080831,50,,10000001,,
127,25/04/2024,100000080832,50,,10000001,,
431,25/04/2024,100000080833,10,,10000001,,
231,25/04/2024,100000080834,20,,10000001,231,
276,25/04/2024,100000080835,50,,10000001,276,
136,25/04/2024,100000080836,50,,10000001,,
431,25/04/2024,100000080837,50,,10000001,431,
374,25/04/2024,100000080838,20,,10000001,,
352,25/04/2024,100000080839,20,,10000001,352,
381,25/04/2024,100000080840,50,,10000001,,
127,25/04/2024,100000080841,10,,10000001,127,
431,25/04/2024,100000080842,20,,10000001,431,
127,25/04/2024,100000080843,10,,10000001,127,
131,25/04/2024,100000080844,10,,10000001,131,
143,25/04/2024,100000080845,20,,10000001,,
210,25/04/2024,100000080846,50,,10000001,,
231,25/04/2024,100000080847,10,,10000001,,
273,25/04/2024,100000080848,50,,10000001,,
132,25/04/2024,100000080849,50,,10000001,132,
143,25/04/2024,100000080850,50,,10000001,143,
430,25/04/2024,100000080851,50,,10000001,430,
276,25/04/2024,100000080852,20,,10000001,,
126,25/04/2024,100000080853,20,,10000001,,
272,25/04/2024,100000080854,10,,10000001,272,
353,25/04/2024,100000080855,20,,10000001,353,
141,25/04/2024,100000080856,50,,10000001,,
375,25/04/2024,100000080857,20,,10000001,,
371,25/04/2024,100000080858,10,,10000001,,
275,25/04/2024,100000080859,20,,10000001,275,
275,25/04/2024,100000080860,20,,10000001,,
275,25/04/2024,100000080861,10,,10000001,275,
136,25/04/2024,100000080862,10,,10000001,136,
374,25/04/2024,100000080863,50,,10000001,374,
374,25/04/2024,100000080864,10,,10000001,,
373,25/04/2024,100000080865,10,,10000001,373,
143,25/04/2024,100000080866,10,,10000001,,
137,25/04/2024,100000080867,50,,10000001,137,
273,25/04/2024,100000080868,20,,10000001,,
133,25/04/2024,100000080869,50,,10000001,,
431,25/04/2024,100000080870,10,,10000001,431,
141,25/04/2024,100000080871,50,,10000001,141,
182,25/04/2024,100000080872,20,,10000001,182,
231,25/04/2024,100000080873,10,,10000001,,
352,25/04/2024,100000080874,10,,10000001,,
381,25/04/2024,100000080875,10,,10000001,381,
431,25/04/2024,100000080876,10,,10000001,,
133,25/04/2024,100000080877,50,,10000001,,
430,25/04/2024,100000080878,20,,10000001,,
285,25/04/2024,100000080879,20,,10000001,285,
369,25/04/2024,100000080880,20,,10000001,369,
431,25/04/2024,100000080881,50,,10000001,431,
133,25/04/2024,100000080882,50,,10000001,,
136,25/04/2024,100000080883,50,,10000001,136,
285,25/04/2024,100000080884,50,,10000001,285,
133,25/04/2024,100000080885,10,,10000001,,
126,25/04/2024,100000080886,50,,10000001,,
275,25/04/2024,100000080887,20,,10000001,,
276,25/04/2024,100000080888,50,,10000001,,
127,25/04/2024,100000080889,50,,10000001,127,
285,25/04/2024,100000080890,10,,10000001,285,
210,25/04/2024,100000080891,50,,10000001,,
310,25/04/2024,100000080892,50,,10000001,,
231,25/04/2024,100000080893,20,,10000001,231,
272,25/04/2024,100000080894,50,,10000001,,
431,25/04/2024,100000080895,50,,10000001,,
431,25/04/2024,100000080896,50,,10000001,,
231,25/04/2024,100000080897,20,,10000001,231,
430,25/04/2024,100000080898,50,,10000001,,
273,25/04/2024,100000080899,10,,10000001,,
369,25/04/2024,100000080900,10,,10000001,,
353,25/04/2024,100000080901,20,,10000001,353,
231,25/04/2024,100000080902,50,,10000001,231,
430,25/04/2024,100000080903,50,,10000001,,
276,25/04/2024,100000080904,20,,10000001,276,
141,25/04/2024,100000080905,50,,10000001,141,
137,25/04/2024,100000080906,20,,10000001,137,
381,25/04/2024,100000080907,20,,10000001,381,
146,25/04/2024,100000080908,20,,10000001,,
272,25/04/2024,100000080909,20,,10000001,272,
374,25/04/2024,100000080910,50,,10000001,374,
182,25/04/2024,100000080911,10,,10000001,,
133,25/04/2024,100000080912,10,,10000001,,
141,25/04/2024,100000080913,20,,10000001,141,
276,25/04/2024,100000080914,10,,10000001,276,
126,25/04/2024,100000080915,50,,10000001,126,
127,25/04/2024,100000080916,50,,10000001,127,
126,25/04/2024,100000080917,10,,10000001,126,
276,25/04/2024,100000080918,20,,10000001,276,
410,25/04/2024,100000080919,20,,10000001,410,
381,25/04/2024,100000080920,10,,10000001,381,
273,25/04/2024,100000080921,50,,10000001,273,
272,25/04/2024,100000080922,20,,10000001,,
374,25/04/2024,100000080923,50,,10000001,374,
273,25/04/2024,100000080924,10,,10000001,273,
371,25/04/2024,100000080925,20,,10000001,371,
146,25/04/2024,100000080926,20,,10000001,146,
185,25/04/2024,100000080927,20,,10000001,,
373,25/04/2024,100000080928,20,,10000001,373,
141,25/04/2024,100000080929,50,,10000001,,
143,25/04/2024,100000080930,50,,10000001,,
273,25/04/2024,100000080931,10,,10000001,,
132,25/04/2024,100000080932,10,,10000001,,
132,25/04/2024,100000080933,20,,10000001,132,
141,25/04/2024,100000080934,50,,10000001,,
231,25/04/2024,100000080935,20,,10000001,,
272,25/04/2024,100000080936,50,,10000001,,
146,25/04/2024,100000080937,50,,10000001,146,
275,25/04/2024,100000080938,50,,10000001,,
127,25/04/2024,100000080939,50,,10000001,127,
373,25/04/2024,100000080940,50,,10000001,,
430,25/04/2024,100000080941,20,,10000001,430,
373,25/04/2024,100000080942,50,,10000001,373,
373,25/04/2024,100000080943,20,,10000001,,
126,25/04/2024,100000080944,10,,10000001,126,
369,25/04/2024,100000080945,10,,10000001,,
272,25/04/2024,100000080946,20,,10000001,,
141,25/04/2024,100000080947,10,,10000001,141,
132,25/04/2024,100000080948,50,,10000001,132,
373,25/04/2024,100000080949,10,,10000001,373,
185,25/04/2024,100000080950,50,,10000001,185,
431,25/04/2024,100000080951,20,,10000001,,
353,25/04/2024,100000080952,20,,10000001,,
371,25/04/2024,100000080953,10,,10000001,371,
430,25/04/2024,100000080954,20,,10000001,,
381,25/04/2024,100000080955,50,,10000001,,
410,25/04/2024,100000080956,10,,10000001,410,
126,25/04/2024,100000080957,10,,10000001,126,
231,25/04/2024,100000080958,20,,10000001,231,
131,25/04/2024,100000080959,50,,10000001,131,
275,25/04/2024,100000080960,20,,10000001,275,
373,25/04/2024,100000080961,10,,10000001,373,
410,25/04/2024,100000080962,10,,10000001,,
210,25/04/2024,100000080963,50,,10000001,210,
141,25/04/2024,100000080964,10,,10000001,,
146,25/04/2024,100000080965,20,,10000001,,
272,25/04/2024,100000080966,20,,10000001,,
430,25/04/2024,100000080967,10,,10000001,430,
182,25/04/2024,100000080968,20,,10000001,182,
131,25/04/2024,100000080969,10,,10000001,131,
375,25/04/2024,100000080970,20,,10000001,375,
143,25/04/2024,100000080971,20,,10000001,143,
373,25/04/2024,100000080972,20,,10000001,373,
182,25/04/2024,100000080973,20,,10000001,182,
185,25/04/2024,100000080974,20,,10000001,185,
353,25/04/2024,100000080975,10,,10000001,353,
374,25/04/2024,100000080976,50,,10000001,374,
381,25/04/2024,100000080977,20,,10000001,,
284,25/04/2024,100000080978,10,,10000001,,
276,25/04/2024,100000080979,20,,10000001,276,
275,25/04/2024,100000080980,20,,10000001,275,
131,25/04/2024,100000080981,20,,10000001,,
146,25/04/2024,100000080982,20,,10000001,,
285,25/04/2024,100000080983,50,,10000001,,
276,25/04/2024,100000080984,20,,10000001,,
430,25/04/2024,100000080985,10,,10000001,430,
143,25/04/2024,100000080986,20,,10000001,,
375,25/04/2024,100000080987,10,,10000001,375,
430,25/04/2024,100000080988,10,,10000001,430,
433,25/04/2024,100000080989,10,,10000001,433,
352,25/04/2024,100000080990,20,,10000001,,
137,25/04/2024,100000080991,10,,10000001,,
369,25/04/2024,100000080992,10,,10000001,,
373,25/04/2024,100000080993,10,,10000001,,
133,25/04/2024,100000080994,20,,10000001,133,
369,25/04/2024,100000080995,10,,10000001,369,
185,25/04/2024,100000080996,10,,10000001,185,
137,25/04/2024,100000080997,20,,10000001,137,
182,25/04/2024,100000080998,50,,10000001,182,

*1000
