*20230331_GV005.csv
ISSUE STORE,ISSUE DATE,VOUCHER NUMBER,VOUCHER AMOUNT,EXPIRY DATE,BATCH NUMBER,REDEEM STORE,ACTION
126,25/04/2024,100000013040,50,,10000001,,
132,25/04/2024,100000013041,50,,10000001,132,
276,25/04/2024,100000013042,20,,10000001,,
371,25/04/2024,100000013043,10,,10000001,,
127,25/04/2024,100000013044,10,,10000001,127,
127,25/04/2024,100000013045,20,,10000001,,
276,25/04/2024,100000013046,10,,10000001,276,
141,25/04/2024,100000013047,20,,10000001,141,
132,25/04/2024,100000013048,20,,10000001,,
126,25/04/2024,100000013049,50,,10000001,,
381,25/04/2024,100000013050,20,,10000001,381,
275,25/04/2024,100000013051,10,,10000001,,
371,25/04/2024,100000013052,10,,10000001,,
371,25/04/2024,100000013053,50,,10000001,371,
126,25/04/2024,100000013054,50,,10000001,,
373,25/04/2024,100000013055,20,,10000001,,
352,25/04/2024,100000013056,10,,10000001,,
127,25/04/2024,100000013057,50,,10000001,127,
374,25/04/2024,100000013058,20,,10000001,374,
127,25/04/2024,100000013059,10,,10000001,,
352,25/04/2024,100000013060,50,,10000001,352,
275,25/04/2024,100000013061,10,,10000001,275,
132,25/04/2024,100000013062,10,,10000001,132,
430,25/04/2024,100000013063,50,,10000001,430,
136,25/04/2024,100000013064,10,,10000001,,
430,25/04/2024,100000013065,20,,10000001,,
353,25/04/2024,100000013066,50,,10000001,353,
374,25/04/2024,100000013067,50,,10000001,374,
273,25/04/2024,100000013068,10,,10000001,273,
369,25/04/2024,100000013069,50,,10000001,,
375,25/04/2024,100000013070,10,,10000001,375,
276,25/04/2024,100000013071,20,,10000001,,
272,25/04/2024,100000013072,50,,10000001,,
433,25/04/2024,100000013073,20,,10000001,,
210,25/04/2024,100000013074,50,,10000001,210,
146,25/04/2024,100000013075,20,,10000001,,
272,25/04/2024,100000013076,50,,10000001,,
374,25/04/2024,100000013077,50,,10000001,374,
381,25/04/2024,100000013078,50,,10000001,381,
273,25/04/2024,100000013079,10,,10000001,,
373,25/04/2024,100000013080,50,,10000001,373,
273,25/04/2024,100000013081,20,,10000001,,
285,25/04/2024,100000013082,10,,10000001,,
185,25/04/2024,100000013083,50,,10000001,185,
143,25/04/2024,100000013084,50,,10000001,143,
231,25/04/2024,100000013085,10,,10000001,231,
185,25/04/2024,100000013086,50,,10000001,,
353,25/04/2024,100000013087,20,,10000001,,
273,25/04/2024,100000013088,10,,10000001,,
381,25/04/2024,100000013089,10,,10000001,,
285,25/04/2024,100000013090,20,,10000001,,
141,25/04/2024,100000013091,10,,10000001,141,
275,25/04/2024,100000013092,50,,10000001,275,
185,25/04/2024,100000013093,50,,10000001,,
131,25/04/2024,100000013094,20,,10000001,,
352,25/04/2024,100000013095,20,,10000001,,
371,25/04/2024,100000013096,10,,10000001,,
284,25/04/2024,100000013097,10,,10000001,284,
310,25/04/2024,100000013098,10,,10000001,,
433,25/04/2024,100000013099,20,,10000001,,
431,25/04/2024,100000013100,10,,10000001,,
373,25/04/2024,100000013101,10,,10000001,,
132,25/04/2024,100000013102,50,,10000001,,
146,25/04/2024,100000013103,20,,10000001,146,
353,25/04/2024,100000013104,10,,10000001,,
231,25/04/2024,100000013105,50,,10000001,,
410,25/04/2024,100000013106,20,,10000001,,
276,25/04/2024,100000013107,50,,10000001,,
310,25/04/2024,100000013108,50,,10000001,310,
373,25/04/2024,100000013109,50,,10000001,,
210,25/04/2024,100000013110,10,,10000001,210,
285,25/04/2024,100000013111,50,,10000001,,
430,25/04/2024,100000013112,10,,10000001,,
127,25/04/2024,100000013113,10,,10000001,127,
182,25/04/2024,100000013114,50,,10000001,,
127,25/04/2024,100000013115,10,,10000001,,
310,25/04/2024,100000013116,20,,10000001,310,
136,25/04/2024,100000013117,50,,10000001,,
381,25/04/2024,100000013118,20,,10000001,381,
273,25/04/2024,100000013119,20,,10000001,,
185,25/04/2024,100000013120,10,,10000001,,
284,25/04/2024,100000013121,50,,10000001,,
132,25/04/2024,100000013122,20,,10000001,132,
276,25/04/2024,100000013123,20,,10000001,,
310,25/04/2024,100000013124,50,,10000001,310,
371,25/04/2024,100000013125,20,,10000001,371,
137,25/04/2024,100000013126,10,,10000001,,
381,25/04/2024,100000013127,50,,10000001,,
352,25/04/2024,100000013128,10,,10000001,352,
275,25/04/2024,100000013129,50,,10000001,275,
131,25/04/2024,100000013130,10,,10000001,,
275,25/04/2024,100000013131,10,,10000001,,
273,25/04/2024,100000013132,10,,10000001,,
131,25/04/2024,100000013133,50,,10000001,,
353,25/04/2024,100000013134,50,,10000001,,
133,25/04/2024,100000013135,10,,10000001,133,
127,25/04/2024,100000013136,50,,10000001,,
353,25/04/2024,100000013137,50,,10000001,,
146,25/04/2024,100000013138,10,,10000001,,
275,25/04/2024,100000013139,20,,10000001,,
369,25/04/2024,100000013140,50,,10000001,369,
137,25/04/2024,100000013141,50,,10000001,,
431,25/04/2024,100000013142,20,,10000001,,
231,25/04/2024,100000013143,10,,10000001,,
136,25/04/2024,100000013144,10,,10000001,136,
131,25/04/2024,100000013145,20,,10000001,,
431,25/04/2024,100000013146,10,,10000001,,
352,25/04/2024,100000013147,20,,10000001,352,
210,25/04/2024,100000013148,10,,10000001,210,
210,25/04/2024,100000013149,50,,10000001,210,
272,25/04/2024,100000013150,20,,10000001,,
431,25/04/2024,100000013151,50,,10000001,431,
381,25/04/2024,100000013152,50,,10000001,381,
375,25/04/2024,100000013153,10,,10000001,375,
136,25/04/2024,100000013154,50,,10000001,136,
431,25/04/2024,100000013155,50,,10000001,431,
369,25/04/2024,100000013156,10,,10000001,,
310,25/04/2024,100000013157,50,,10000001,310,
430,25/04/2024,100000013158,10,,10000001,430,
136,25/04/2024,100000013159,20,,10000001,136,
143,25/04/2024,100000013160,20,,10000001,,
136,25/04/2024,100000013161,50,,10000001,,
353,25/04/2024,100000013162,20,,10000001,,
284,25/04/2024,100000013163,10,,10000001,,
126,25/04/2024,100000013164,10,,10000001,126,
381,25/04/2024,100000013165,20,,10000001,,
231,25/04/2024,100000013166,50,,10000001,231,
131,25/04/2024,100000013167,10,,10000001,131,
137,25/04/2024,100000013168,20,,10000001,137,
127,25/04/2024,100000013169,20,,10000001,,
352,25/04/2024,100000013170,10,,10000001,,
210,25/04/2024,100000013171,10,,10000001,,
430,25/04/2024,100000013172,20,,10000001,430,
136,25/04/2024,100000013173,10,,10000001,,
352,25/04/2024,100000013174,10,,10000001,,
375,25/04/2024,100000013175,10,,10000001,375,
431,25/04/2024,100000013176,20,,10000001,,
381,25/04/2024,100000013177,50,,10000001,381,
375,25/04/2024,100000013178,10,,10000001,375,
146,25/04/2024,100000013179,20,,10000001,,
381,25/04/2024,100000013180,50,,10000001,381,
210,25/04/2024,100000013181,50,,10000001,210,
373,25/04/2024,100000013182,20,,10000001,,
231,25/04/2024,100000013183,10,,10000001,,
381,25/04/2024,100000013184,20,,10000001,,
381,25/04/2024,100000013185,20,,10000001,381,
132,25/04/2024,100000013186,50,,10000001,132,
275,25/04/2024,100000013187,50,,10000001,,
275,25/04/2024,100000013188,50,,10000001,275,
273,25/04/2024,100000013189,50,,10000001,,
272,25/04/2024,100000013190,50,,10000001,272,
182,25/04/2024,100000013191,50,,10000001,,
133,25/04/2024,100000013192,10,,10000001,,
272,25/04/2024,100000013193,50,,10000001,,
146,25/04/2024,100000013194,50,,10000001,,
369,25/04/2024,100000013195,50,,10000001,369,
276,25/04/2024,100000013196,50,,10000001,,
374,25/04/2024,100000013197,50,,10000001,374,
410,25/04/2024,100000013198,50,,10000001,410,
352,25/04/2024,100000013199,50,,10000001,,
433,25/04/2024,100000013200,10,,10000001,,
410,25/04/2024,100000013201,50,,10000001,,
369,25/04/2024,100000013202,50,,10000001,369,
141,25/04/2024,100000013203,10,,10000001,141,
182,25/04/2024,100000013204,10,,10000001,,
369,25/04/2024,100000013205,20,,10000001,369,
285,25/04/2024,100000013206,20,,10000001,285,
430,25/04/2024,100000013207,50,,10000001,430,
210,25/04/2024,100000013208,50,,10000001,,
430,25/04/2024,100000013209,50,,10000001,,
375,25/04/2024,100000013210,50,,10000001,375,
310,25/04/2024,100000013211,20,,10000001,310,
431,25/04/2024,100000013212,10,,10000001,,
374,25/04/2024,100000013213,10,,10000001,,
381,25/04/2024,100000013214,10,,10000001,,
275,25/04/2024,100000013215,50,,10000001,,
136,25/04/2024,100000013216,10,,10000001,136,
276,25/04/2024,100000013217,10,,10000001,276,
371,25/04/2024,100000013218,20,,10000001,371,
375,25/04/2024,100000013219,10,,10000001,,
141,25/04/2024,100000013220,20,,10000001,141,
131,25/04/2024,100000013221,20,,10000001,,
375,25/04/2024,100000013222,50,,10000001,,
373,25/04/2024,100000013223,50,,10000001,,
143,25/04/2024,100000013224,20,,10000001,,
433,25/04/2024,100000013225,50,,10000001,,
353,25/04/2024,100000013226,50,,10000001,353,
141,25/04/2024,100000013227,50,,10000001,,
210,25/04/2024,100000013228,50,,10000001,,
210,25/04/2024,100000013229,20,,10000001,,
275,25/04/2024,100000013230,20,,10000001,,
210,25/04/2024,100000013231,50,,10000001,,
137,25/04/2024,100000013232,20,,10000001,137,
285,25/04/2024,100000013233,20,,10000001,,
272,25/04/2024,100000013234,50,,10000001,,
369,25/04/2024,100000013235,20,,10000001,369,
431,25/04/2024,100000013236,50,,10000001,431,
369,25/04/2024,100000013237,20,,10000001,,
276,25/04/2024,100000013238,50,,10000001,276,
273,25/04/2024,100000013239,10,,10000001,,
285,25/04/2024,100000013240,10,,10000001,,
374,25/04/2024,100000013241,10,,10000001,,
272,25/04/2024,100000013242,20,,10000001,,
141,25/04/2024,100000013243,10,,10000001,141,
127,25/04/2024,100000013244,50,,10000001,127,
352,25/04/2024,100000013245,50,,10000001,,
369,25/04/2024,100000013246,10,,10000001,,
375,25/04/2024,100000013247,10,,10000001,375,
374,25/04/2024,100000013248,50,,10000001,374,
431,25/04/2024,100000013249,10,,10000001,,
210,25/04/2024,100000013250,10,,10000001,210,
430,25/04/2024,100000013251,50,,10000001,430,
310,25/04/2024,100000013252,20,,10000001,310,
433,25/04/2024,100000013253,10,,10000001,,
430,25/04/2024,100000013254,50,,10000001,,
272,25/04/2024,100000013255,50,,10000001,,
373,25/04/2024,100000013256,10,,10000001,,
133,25/04/2024,100000013257,10,,10000001,,
182,25/04/2024,100000013258,20,,10000001,,
381,25/04/2024,100000013259,50,,10000001,,
136,25/04/2024,100000013260,50,,10000001,136,
185,25/04/2024,100000013261,50,,10000001,185,
273,25/04/2024,100000013262,20,,10000001,,
132,25/04/2024,100000013263,10,,10000001,132,
431,25/04/2024,100000013264,10,,10000001,,
146,25/04/2024,100000013265,10,,10000001,,
141,25/04/2024,100000013266,20,,10000001,141,
373,25/04/2024,100000013267,20,,10000001,,
375,25/04/2024,100000013268,20,,10000001,375,
127,25/04/2024,100000013269,10,,10000001,,
431,25/04/2024,100000013270,10,,10000001,,
136,25/04/2024,100000013271,20,,10000001,136,
374,25/04/2024,100000013272,20,,10000001,,
143,25/04/2024,100000013273,20,,10000001,,
431,25/04/2024,100000013274,20,,10000001,,
352,25/04/2024,100000013275,10,,10000001,352,
369,25/04/2024,100000013276,50,,10000001,,
433,25/04/2024,100000013277,20,,10000001,433,
185,25/04/2024,100000013278,10,,10000001,,
284,25/04/2024,100000013279,10,,10000001,,
210,25/04/2024,100000013280,10,,10000001,,
133,25/04/2024,100000013281,50,,10000001,133,
272,25/04/2024,100000013282,50,,10000001,272,
127,25/04/2024,100000013283,20,,10000001,127,
126,25/04/2024,100000013284,20,,10000001,,
133,25/04/2024,100000013285,10,,10000001,,
369,25/04/2024,100000013286,10,,10000001,369,
352,25/04/2024,100000013287,20,,10000001,,
210,25/04/2024,100000013288,50,,10000001,210,
231,25/04/2024,100000013289,10,,10000001,231,
381,25/04/2024,100000013290,20,,10000001,381,
210,25/04/2024,100000013291,50,,10000001,,
131,25/04/2024,100000013292,50,,10000001,,
143,25/04/2024,100000013293,10,,10000001,,
136,25/04/2024,100000013294,20,,10000001,136,
132,25/04/2024,100000013295,50,,10000001,,
352,25/04/2024,100000013296,50,,10000001,352,
126,25/04/2024,100000013297,10,,10000001,126,
126,25/04/2024,100000013298,10,,10000001,,
137,25/04/2024,100000013299,50,,10000001,,
375,25/04/2024,100000013300,10,,10000001,,
182,25/04/2024,100000013301,10,,10000001,,
136,25/04/2024,100000013302,20,,10000001,,
381,25/04/2024,100000013303,20,,10000001,,
410,25/04/2024,100000013304,20,,10000001,410,
141,25/04/2024,100000013305,10,,10000001,141,
410,25/04/2024,100000013306,20,,10000001,,
371,25/04/2024,100000013307,20,,10000001,371,
132,25/04/2024,100000013308,10,,10000001,,
136,25/04/2024,100000013309,10,,10000001,136,
127,25/04/2024,100000013310,10,,10000001,127,
132,25/04/2024,100000013311,50,,10000001,,
430,25/04/2024,100000013312,20,,10000001,430,
137,25/04/2024,100000013313,10,,10000001,,
131,25/04/2024,100000013314,10,,10000001,,
284,25/04/2024,100000013315,10,,10000001,,
410,25/04/2024,100000013316,50,,10000001,,
272,25/04/2024,100000013317,10,,10000001,272,
352,25/04/2024,100000013318,50,,10000001,,
369,25/04/2024,100000013319,50,,10000001,369,
273,25/04/2024,100000013320,20,,10000001,,
285,25/04/2024,100000013321,20,,10000001,,
285,25/04/2024,100000013322,50,,10000001,285,
143,25/04/2024,100000013323,20,,10000001,143,
369,25/04/2024,100000013324,50,,10000001,369,
275,25/04/2024,100000013325,10,,10000001,275,
273,25/04/2024,100000013326,10,,10000001,273,
275,25/04/2024,100000013327,50,,10000001,275,
127,25/04/2024,100000013328,20,,10000001,127,
231,25/04/2024,100000013329,20,,10000001,,
433,25/04/2024,100000013330,20,,10000001,433,
185,25/04/2024,100000013331,20,,10000001,185,
276,25/04/2024,100000013332,20,,10000001,,
143,25/04/2024,100000013333,50,,10000001,143,
136,25/04/2024,100000013334,50,,10000001,,
381,25/04/2024,100000013335,20,,10000001,,
141,25/04/2024,100000013336,10,,10000001,,
182,25/04/2024,100000013337,10,,10000001,182,
141,25/04/2024,100000013338,20,,10000001,,
127,25/04/2024,100000013339,50,,10000001,,
143,25/04/2024,100000013340,20,,10000001,,
126,25/04/2024,100000013341,10,,10000001,126,
353,25/04/2024,100000013342,20,,10000001,353,
141,25/04/2024,100000013343,50,,10000001,141,
273,25/04/2024,100000013344,10,,10000001,273,
352,25/04/2024,100000013345,10,,10000001,,
284,25/04/2024,100000013346,50,,10000001,,
231,25/04/2024,100000013347,50,,10000001,,
231,25/04/2024,100000013348,10,,10000001,,
410,25/04/2024,100000013349,50,,10000001,410,
369,25/04/2024,100000013350,10,,10000001,,
276,25/04/2024,100000013351,20,,10000001,276,
373,25/04/2024,100000013352,50,,10000001,373,
381,25/04/2024,100000013353,50,,10000001,381,
210,25/04/2024,100000013354,10,,10000001,210,
374,25/04/2024,100000013355,10,,10000001,374,
431,25/04/2024,100000013356,50,,10000001,,
131,25/04/2024,100000013357,10,,10000001,,
185,25/04/2024,100000013358,10,,10000001,,
433,25/04/2024,100000013359,20,,10000001,433,
272,25/04/2024,100000013360,10,,10000001,,
272,25/04/2024,100000013361,50,,10000001,272,
375,25/04/2024,100000013362,20,,10000001,375,
133,25/04/2024,100000013363,10,,10000001,,
275,25/04/2024,100000013364,20,,10000001,,
431,25/04/2024,100000013365,50,,10000001,431,
182,25/04/2024,100000013366,50,,10000001,182,
132,25/04/2024,100000013367,50,,10000001,,
185,25/04/2024,100000013368,10,,10000001,185,
284,25/04/2024,100000013369,10,,10000001,,
210,25/04/2024,100000013370,20,,10000001,210,
210,25/04/2024,100000013371,20,,10000001,,
146,25/04/2024,100000013372,10,,10000001,146,
127,25/04/2024,100000013373,10,,10000001,,
132,25/04/2024,100000013374,10,,10000001,,
272,25/04/2024,100000013375,20,,10000001,,
276,25/04/2024,100000013376,50,,10000001,,
285,25/04/2024,100000013377,50,,10000001,285,
310,25/04/2024,100000013378,10,,10000001,,
375,25/04/2024,100000013379,20,,10000001,375,
143,25/04/2024,100000013380,50,,10000001,,
146,25/04/2024,100000013381,50,,10000001,,
373,25/04/2024,100000013382,50,,10000001,,
410,25/04/2024,100000013383,50,,10000001,410,
141,25/04/2024,100000013384,50,,10000001,141,
127,25/04/2024,100000013385,50,,10000001,,
143,25/04/2024,100000013386,20,,10000001,,
431,25/04/2024,100000013387,50,,10000001,431,
374,25/04/2024,100000013388,50,,10000001,374,
146,25/04/2024,100000013389,20,,10000001,,
375,25/04/2024,100000013390,50,,10000001,375,
141,25/04/2024,100000013391,50,,10000001,141,
137,25/04/2024,100000013392,20,,10000001,,
182,25/04/2024,100000013393,50,,10000001,182,
431,25/04/2024,100000013394,20,,10000001,,
210,25/04/2024,100000013395,10,,10000001,210,
231,25/04/2024,100000013396,20,,10000001,231,
284,25/04/2024,100000013397,10,,10000001,,
276,25/04/2024,100000013398,10,,10000001,,
433,25/04/2024,100000013399,50,,10000001,,
210,25/04/2024,100000013400,10,,10000001,210,
146,25/04/2024,100000013401,50,,10000001,,
410,25/04/2024,100000013402,50,,10000001,,
143,25/04/2024,100000013403,10,,10000001,,
126,25/04/2024,100000013404,50,,10000001,,
431,25/04/2024,100000013405,20,,10000001,431,
210,25/04/2024,100000013406,20,,10000001,,
131,25/04/2024,100000013407,20,,10000001,,
431,25/04/2024,100000013408,20,,10000001,431,
210,25/04/2024,100000013409,10,,10000001,,
231,25/04/2024,100000013410,50,,10000001,,
431,25/04/2024,100000013411,50,,10000001,,
182,25/04/2024,100000013412,20,,10000001,,
371,25/04/2024,100000013413,10,,10000001,,
182,25/04/2024,100000013414,50,,10000001,182,
353,25/04/2024,100000013415,20,,10000001,,
137,25/04/2024,100000013416,20,,10000001,,
143,25/04/2024,100000013417,10,,10000001,143,
126,25/04/2024,100000013418,10,,10000001,126,
284,25/04/2024,100000013419,20,,10000001,284,
136,25/04/2024,100000013420,50,,10000001,136,
431,25/04/2024,100000013421,10,,10000001,431,
431,25/04/2024,100000013422,20,,10000001,431,
369,25/04/2024,100000013423,50,,10000001,369,
285,25/04/2024,100000013424,50,,10000001,,
231,25/04/2024,100000013425,50,,10000001,231,
273,25/04/2024,100000013426,50,,10000001,,
141,25/04/2024,100000013427,10,,10000001,,
131,25/04/2024,100000013428,50,,10000001,131,
141,25/04/2024,100000013429,10,,10000001,,
353,25/04/2024,100000013430,20,,10000001,,
374,25/04/2024,100000013431,10,,10000001,,
273,25/04/2024,100000013432,20,,10000001,273,
131,25/04/2024,100000013433,10,,10000001,131,
210,25/04/2024,100000013434,20,,10000001,,
137,25/04/2024,100000013435,10,,10000001,137,
273,25/04/2024,100000013436,20,,10000001,273,
284,25/04/2024,100000013437,20,,10000001,284,
185,25/04/2024,100000013438,50,,10000001,,
132,25/04/2024,100000013439,20,,10000001,132,
410,25/04/2024,100000013440,10,,10000001,410,
185,25/04/2024,100000013441,10,,10000001,,
284,25/04/2024,100000013442,50,,10000001,,
136,25/04/2024,100000013443,50,,10000001,,
133,25/04/2024,100000013444,20,,10000001,,
410,25/04/2024,100000013445,20,,10000001,410,
182,25/04/2024,100000013446,50,,10000001,,
373,25/04/2024,100000013447,20,,10000001,373,
272,25/04/2024,100000013448,50,,10000001,,
275,25/04/2024,100000013449,50,,10000001,,
272,25/04/2024,100000013450,50,,10000001,,
410,25/04/2024,100000013451,50,,10000001,410,
375,25/04/2024,100000013452,10,,10000001,375,
276,25/04/2024,100000013453,50,,10000001,,
369,25/04/2024,100000013454,50,,10000001,369,
284,25/04/2024,100000013455,20,,10000001,,
133,25/04/2024,100000013456,20,,10000001,133,
285,25/04/2024,100000013457,50,,10000001,285,
133,25/04/2024,100000013458,10,,10000001,133,
352,25/04/2024,100000013459,50,,10000001,,
272,25/04/2024,100000013460,50,,10000001,272,
231,25/04/2024,100000013461,20,,10000001,231,
371,25/04/2024,100000013462,20,,10000001,371,
133,25/04/2024,100000013463,50,,10000001,,
126,25/04/2024,100000013464,10,,10000001,,
272,25/04/2024,100000013465,50,,10000001,272,
375,25/04/2024,100000013466,50,,10000001,375,
374,25/04/2024,100000013467,50,,10000001,,
285,25/04/2024,100000013468,20,,10000001,,
127,25/04/2024,100000013469,20,,10000001,,
185,25/04/2024,100000013470,50,,10000001,,
353,25/04/2024,100000013471,50,,10000001,353,
273,25/04/2024,100000013472,50,,10000001,273,
374,25/04/2024,100000013473,10,,10000001,374,
231,25/04/2024,100000013474,10,,10000001,,
131,25/04/2024,100000013475,10,,10000001,,
352,25/04/2024,100000013476,50,,10000001,,
127,25/04/2024,100000013477,20,,10000001,127,
375,25/04/2024,100000013478,10,,10000001,,
210,25/04/2024,100000013479,10,,10000001,,
132,25/04/2024,100000013480,50,,10000001,132,
352,25/04/2024,100000013481,20,,10000001,,
352,25/04/2024,100000013482,10,,10000001,352,
146,25/04/2024,100000013483,50,,10000001,146,
352,25/04/2024,100000013484,50,,10000001,,
185,25/04/2024,100000013485,20,,10000001,185,
310,25/04/2024,100000013486,20,,10000001,,
141,25/04/2024,100000013487,20,,10000001,,
141,25/04/2024,100000013488,10,,10000001,141,
132,25/04/2024,100000013489,10,,10000001,,
126,25/04/2024,100000013490,20,,10000001,126,
430,25/04/2024,100000013491,50,,10000001,,
285,25/04/2024,100000013492,20,,10000001,,
410,25/04/2024,100000013493,20,,10000001,410,
185,25/04/2024,100000013494,20,,10000001,,
131,25/04/2024,100000013495,50,,10000001,131,
373,25/04/2024,100000013496,10,,10000001,,
369,25/04/2024,100000013497,50,,10000001,369,
136,25/04/2024,100000013498,10,,10000001,,
276,25/04/2024,100000013499,20,,10000001,,
369,25/04/2024,100000013500,50,,10000001,369,
285,25/04/2024,100000013501,20,,10000001,285,
371,25/04/2024,100000013502,50,,10000001,371,
231,25/04/2024,100000013503,10,,10000001,,
352,25/04/2024,100000013504,10,,10000001,,
374,25/04/2024,100000013505,50,,10000001,,
276,25/04/2024,100000013506,10,,10000001,,
353,25/04/2024,100000013507,20,,10000001,353,
433,25/04/2024,100000013508,10,,10000001,433,
433,25/04/2024,100000013509,50,,10000001,,
310,25/04/2024,100000013510,10,,10000001,310,
410,25/04/2024,100000013511,20,,10000001,410,
132,25/04/2024,100000013512,20,,10000001,,
430,25/04/2024,100000013513,50,,10000001,,
133,25/04/2024,100000013514,50,,10000001,133,
352,25/04/2024,100000013515,10,,10000001,352,
132,25/04/2024,100000013516,50,,10000001,132,
185,25/04/2024,100000013517,50,,10000001,,
381,25/04/2024,100000013518,50,,10000001,381,
231,25/04/2024,100000013519,10,,10000001,,
430,25/04/2024,100000013520,20,,10000001,,
285,25/04/2024,100000013521,10,,10000001,285,
276,25/04/2024,100000013522,20,,10000001,276,
132,25/04/2024,100000013523,20,,10000001,,
185,25/04/2024,100000013524,20,,10000001,,
285,25/04/2024,100000013525,50,,10000001,285,
126,25/04/2024,100000013526,10,,10000001,126,
374,25/04/2024,100000013527,10,,10000001,,
273,25/04/2024,100000013528,10,,10000001,,
133,25/04/2024,100000013529,10,,10000001,133,
131,25/04/2024,100000013530,50,,10000001,131,
285,25/04/2024,100000013531,10,,10000001,285,
410,25/04/2024,100000013532,50,,10000001,410,
373,25/04/2024,100000013533,50,,10000001,,
127,25/04/2024,100000013534,20,,10000001,127,
430,25/04/2024,100000013535,50,,10000001,430,
131,25/04/2024,100000013536,20,,10000001,131,
126,25/04/2024,100000013537,50,,10000001,,
131,25/04/2024,100000013538,50,,10000001,131,
371,25/04/2024,100000013539,50,,10000001,,
381,25/04/2024,100000013540,50,,10000001,381,
132,25/04/2024,100000013541,10,,10000001,,
275,25/04/2024,100000013542,20,,10000001,,
284,25/04/2024,100000013543,10,,10000001,284,
374,25/04/2024,100000013544,10,,10000001,,
136,25/04/2024,100000013545,20,,10000001,136,
285,25/04/2024,100000013546,20,,10000001,285,
431,25/04/2024,100000013547,50,,10000001,,
146,25/04/2024,100000013548,20,,10000001,146,
381,25/04/2024,100000013549,10,,10000001,381,
353,25/04/2024,100000013550,50,,10000001,353,
136,25/04/2024,100000013551,50,,10000001,,
272,25/04/2024,100000013552,20,,10000001,272,
369,25/04/2024,100000013553,50,,10000001,369,
381,25/04/2024,100000013554,50,,10000001,381,
371,25/04/2024,100000013555,50,,10000001,371,
133,25/04/2024,100000013556,10,,10000001,133,
433,25/04/2024,100000013557,20,,10000001,,
381,25/04/2024,100000013558,10,,10000001,381,
275,25/04/2024,100000013559,10,,10000001,275,
273,25/04/2024,100000013560,20,,10000001,,
352,25/04/2024,100000013561,20,,10000001,352,
284,25/04/2024,100000013562,20,,10000001,,
275,25/04/2024,100000013563,10,,10000001,275,
374,25/04/2024,100000013564,50,,10000001,374,
430,25/04/2024,100000013565,20,,10000001,430,
375,25/04/2024,100000013566,10,,10000001,375,
136,25/04/2024,100000013567,10,,10000001,,
126,25/04/2024,100000013568,50,,10000001,126,
185,25/04/2024,100000013569,50,,10000001,,
352,25/04/2024,100000013570,50,,10000001,,
369,25/04/2024,100000013571,20,,10000001,369,
127,25/04/2024,100000013572,50,,10000001,127,
275,25/04/2024,100000013573,20,,10000001,275,
275,25/04/2024,100000013574,10,,10000001,275,
143,25/04/2024,100000013575,10,,10000001,,
284,25/04/2024,100000013576,10,,10000001,284,
131,25/04/2024,100000013577,10,,10000001,,
284,25/04/2024,100000013578,10,,10000001,,
132,25/04/2024,100000013579,20,,10000001,,
374,25/04/2024,100000013580,10,,10000001,,
431,25/04/2024,100000013581,50,,10000001,431,
371,25/04/2024,100000013582,10,,10000001,371,
146,25/04/2024,100000013583,20,,10000001,,
210,25/04/2024,100000013584,20,,10000001,210,
127,25/04/2024,100000013585,10,,10000001,127,
273,25/04/2024,100000013586,20,,10000001,,
369,25/04/2024,100000013587,50,,10000001,,
141,25/04/2024,100000013588,10,,10000001,,
430,25/04/2024,100000013589,20,,10000001,430,
131,25/04/2024,100000013590,10,,10000001,131,
371,25/04/2024,100000013591,20,,10000001,,
284,25/04/2024,100000013592,20,,10000001,284,
285,25/04/2024,100000013593,10,,10000001,,
272,25/04/2024,100000013594,20,,10000001,,
374,25/04/2024,100000013595,10,,10000001,374,
210,25/04/2024,100000013596,20,,10000001,,
374,25/04/2024,100000013597,10,,10000001,,
143,25/04/2024,100000013598,10,,10000001,143,
132,25/04/2024,100000013599,20,,10000001,,
285,25/04/2024,100000013600,10,,10000001,285,
131,25/04/2024,100000013601,20,,10000001,131,
381,25/04/2024,100000013602,20,,10000001,,
275,25/04/2024,100000013603,50,,10000001,275,
369,25/04/2024,100000013604,50,,10000001,,
430,25/04/2024,100000013605,20,,10000001,,
352,25/04/2024,100000013606,20,,10000001,352,
371,25/04/2024,100000013607,20,,10000001,,
143,25/04/2024,100000013608,50,,10000001,,
374,25/04/2024,100000013609,50,,10000001,,
284,25/04/2024,100000013610,10,,10000001,284,
143,25/04/2024,100000013611,50,,10000001,,
131,25/04/2024,100000013612,20,,10000001,,
430,25/04/2024,100000013613,20,,10000001,430,
433,25/04/2024,100000013614,50,,10000001,,
231,25/04/2024,100000013615,10,,10000001,231,
132,25/04/2024,100000013616,50,,10000001,,
433,25/04/2024,100000013617,10,,10000001,433,
137,25/04/2024,100000013618,10,,10000001,137,
431,25/04/2024,100000013619,50,,10000001,431,
374,25/04/2024,100000013620,10,,10000001,374,
141,25/04/2024,100000013621,20,,10000001,,
272,25/04/2024,100000013622,10,,10000001,272,
410,25/04/2024,100000013623,50,,10000001,,
431,25/04/2024,100000013624,10,,10000001,431,
275,25/04/2024,100000013625,50,,10000001,275,
272,25/04/2024,100000013626,20,,10000001,272,
133,25/04/2024,100000013627,50,,10000001,,
273,25/04/2024,100000013628,10,,10000001,,
381,25/04/2024,100000013629,50,,10000001,,
272,25/04/2024,100000013630,20,,10000001,272,
133,25/04/2024,100000013631,10,,10000001,,
