*20230331_GV005.csv
ISSUE STORE,ISSUE DATE,VOUCHER NUMBER,VOUCHER AMOUNT,EXPIRY DATE,BATCH NUMBER,REDEEM STORE,ACTION
374,23/05/24,100000000616,10,,10000001,374,
373,23/05/24,100000000617,10,,10000001,,
353,23/05/24,100000000618,50,,10000001,,
285,23/05/24,100000000619,10,,10000001,285,
146,23/05/24,100000000620,10,,10000001,,
131,23/05/24,100000000621,10,,10000001,131,
182,23/05/24,100000000622,10,,10000001,182,
132,23/05/24,100000000623,20,,10000001,,
127,23/05/24,100000000624,50,,10000001,,
371,23/05/24,100000000625,10,,10000001,,
276,23/05/24,100000000626,20,,10000001,276,
141,23/05/24,100000000627,50,,10000001,,
182,23/05/24,100000000628,50,,10000001,182,
126,23/05/24,100000000629,10,,10000001,126,
310,23/05/24,100000000630,10,,10000001,,
276,23/05/24,100000000631,10,,10000001,276,
276,23/05/24,100000000632,20,,10000001,,
136,23/05/24,100000000633,20,,10000001,136,
276,23/05/24,100000000634,20,,10000001,276,
133,23/05/24,100000000635,20,,10000001,,
182,23/05/24,100000000636,50,,10000001,182,
131,23/05/24,100000000637,10,,10000001,,
136,23/05/24,100000000638,50,,10000001,,
353,23/05/24,100000000639,20,,10000001,353,
310,23/05/24,100000000640,10,,10000001,,
430,23/05/24,100000000641,50,,10000001,430,
371,23/05/24,100000000642,50,,10000001,,
353,23/05/24,100000000643,20,,10000001,353,
310,23/05/24,100000000644,10,,10000001,,
126,23/05/24,100000000645,20,,10000001,,
410,23/05/24,100000000646,10,,10000001,,
374,23/05/24,100000000647,20,,10000001,374,
369,23/05/24,100000000648,10,,10000001,369,
132,23/05/24,100000000649,10,,10000001,132,
143,23/05/24,100000000650,50,,10000001,,
433,23/05/24,100000000651,10,,10000001,,
136,23/05/24,100000000652,10,,10000001,,
371,23/05/24,100000000653,20,,10000001,,
381,23/05/24,100000000654,50,,10000001,381,
374,23/05/24,100000000655,50,,10000001,374,
353,23/05/24,100000000656,10,,10000001,,
132,23/05/24,100000000657,10,,10000001,,
284,23/05/24,100000000658,50,,10000001,,
374,23/05/24,100000000659,50,,10000001,374,
369,23/05/24,100000000660,20,,10000001,,
285,23/05/24,100000000661,20,,10000001,285,
284,23/05/24,100000000662,20,,10000001,,
375,23/05/24,100000000663,20,,10000001,375,
143,23/05/24,100000000664,20,,10000001,143,
410,23/05/24,100000000665,50,,10000001,410,
375,23/05/24,100000000666,10,,10000001,375,
430,23/05/24,100000000667,10,,10000001,430,
374,23/05/24,100000000668,20,,10000001,374,
141,23/05/24,100000000669,20,,10000001,141,
146,23/05/24,100000000670,20,,10000001,146,
276,23/05/24,100000000671,10,,10000001,276,
146,23/05/24,100000000672,50,,10000001,,
137,23/05/24,100000000673,20,,10000001,,
185,23/05/24,100000000674,50,,10000001,185,
310,23/05/24,100000000675,50,,10000001,310,
433,23/05/24,100000000676,20,,10000001,433,
373,23/05/24,100000000677,50,,10000001,,
373,23/05/24,100000000678,50,,10000001,373,
272,23/05/24,100000000679,50,,10000001,272,
431,23/05/24,100000000680,20,,10000001,431,
137,23/05/24,100000000681,10,,10000001,137,
375,23/05/24,100000000682,50,,10000001,375,
231,23/05/24,100000000683,20,,10000001,231,
381,23/05/24,100000000684,50,,10000001,,
369,23/05/24,100000000685,20,,10000001,,
433,23/05/24,100000000686,10,,10000001,433,
127,23/05/24,100000000687,20,,10000001,,
275,23/05/24,100000000688,10,,10000001,,
146,23/05/24,100000000689,50,,10000001,146,
182,23/05/24,100000000690,20,,10000001,182,
131,23/05/24,100000000691,50,,10000001,,
430,23/05/24,100000000692,20,,10000001,430,
431,23/05/24,100000000693,10,,10000001,431,
276,23/05/24,100000000694,50,,10000001,,
381,23/05/24,100000000695,20,,10000001,381,
231,23/05/24,100000000696,20,,10000001,,
276,23/05/24,100000000697,20,,10000001,,
182,23/05/24,100000000698,10,,10000001,182,
373,23/05/24,100000000699,20,,10000001,373,
127,23/05/24,100000000700,50,,10000001,127,
381,23/05/24,100000000701,20,,10000001,,
433,23/05/24,100000000702,20,,10000001,,
127,23/05/24,100000000703,20,,10000001,127,
371,23/05/24,100000000704,50,,10000001,,
381,23/05/24,100000000705,20,,10000001,,
369,23/05/24,100000000706,50,,10000001,,
431,23/05/24,100000000707,20,,10000001,431,
146,23/05/24,100000000708,20,,10000001,,
127,23/05/24,100000000709,20,,10000001,127,
146,23/05/24,100000000710,20,,10000001,146,
431,23/05/24,100000000711,20,,10000001,,
272,23/05/24,100000000712,50,,10000001,272,
136,23/05/24,100000000713,10,,10000001,,
231,23/05/24,100000000714,20,,10000001,231,
285,23/05/24,100000000715,20,,10000001,285,
143,23/05/24,100000000716,10,,10000001,143,
381,23/05/24,100000000717,20,,10000001,,
371,23/05/24,100000000718,20,,10000001,,
185,23/05/24,100000000719,20,,10000001,,
132,23/05/24,100000000720,10,,10000001,,
136,23/05/24,100000000721,10,,10000001,,
284,23/05/24,100000000722,20,,10000001,,
127,23/05/24,100000000723,20,,10000001,127,
275,23/05/24,100000000724,10,,10000001,,
210,23/05/24,100000000725,20,,10000001,,
272,23/05/24,100000000726,10,,10000001,272,
210,23/05/24,100000000727,10,,10000001,,
410,23/05/24,100000000728,50,,10000001,,
126,23/05/24,100000000729,50,,10000001,126,
231,23/05/24,100000000730,10,,10000001,,
126,23/05/24,100000000731,10,,10000001,126,
272,23/05/24,100000000732,50,,10000001,272,
182,23/05/24,100000000733,10,,10000001,,
231,23/05/24,100000000734,20,,10000001,231,
146,23/05/24,100000000735,20,,10000001,146,
231,23/05/24,100000000736,10,,10000001,,
137,23/05/24,100000000737,20,,10000001,137,
141,23/05/24,100000000738,50,,10000001,,
310,23/05/24,100000000739,20,,10000001,,
410,23/05/24,100000000740,10,,10000001,,
126,23/05/24,100000000741,20,,10000001,,
272,23/05/24,100000000742,20,,10000001,272,
132,23/05/24,100000000743,20,,10000001,,
371,23/05/24,100000000744,20,,10000001,,
284,23/05/24,100000000745,50,,10000001,,
352,23/05/24,100000000746,20,,10000001,352,
275,23/05/24,100000000747,50,,10000001,275,
133,23/05/24,100000000748,10,,10000001,,
182,23/05/24,100000000749,50,,10000001,,
126,23/05/24,100000000750,50,,10000001,126,
430,23/05/24,100000000751,10,,10000001,,
126,23/05/24,100000000752,10,,10000001,,
210,23/05/24,100000000753,50,,10000001,210,
430,23/05/24,100000000754,20,,10000001,430,
430,23/05/24,100000000755,10,,10000001,430,
374,23/05/24,100000000756,10,,10000001,,
143,23/05/24,100000000757,10,,10000001,143,
141,23/05/24,100000000758,10,,10000001,141,
126,23/05/24,100000000759,50,,10000001,126,
374,23/05/24,100000000760,20,,10000001,374,
136,23/05/24,100000000761,10,,10000001,,
136,23/05/24,100000000762,20,,10000001,,
371,23/05/24,100000000763,10,,10000001,,
369,23/05/24,100000000764,10,,10000001,369,
285,23/05/24,100000000765,10,,10000001,,
231,23/05/24,100000000766,20,,10000001,,
374,23/05/24,100000000767,20,,10000001,,
272,23/05/24,100000000768,20,,10000001,272,
433,23/05/24,100000000769,10,,10000001,,
410,23/05/24,100000000770,20,,10000001,410,
133,23/05/24,100000000771,10,,10000001,133,
133,23/05/24,100000000772,20,,10000001,,
285,23/05/24,100000000773,10,,10000001,285,
431,23/05/24,100000000774,10,,10000001,431,
285,23/05/24,100000000775,50,,10000001,,
410,23/05/24,100000000776,10,,10000001,410,
352,23/05/24,100000000777,10,,10000001,352,
182,23/05/24,100000000778,10,,10000001,182,
375,23/05/24,100000000779,10,,10000001,375,
284,23/05/24,100000000780,50,,10000001,284,
136,23/05/24,100000000781,10,,10000001,136,
375,23/05/24,100000000782,10,,10000001,375,
146,23/05/24,100000000783,20,,10000001,146,
273,23/05/24,100000000784,10,,10000001,273,
371,23/05/24,100000000785,50,,10000001,371,
273,23/05/24,100000000786,10,,10000001,,
371,23/05/24,100000000787,50,,10000001,,
132,23/05/24,100000000788,20,,10000001,,
146,23/05/24,100000000789,20,,10000001,146,
137,23/05/24,100000000790,50,,10000001,,
126,23/05/24,100000000791,20,,10000001,126,
371,23/05/24,100000000792,50,,10000001,,
272,23/05/24,100000000793,20,,10000001,,
185,23/05/24,100000000794,50,,10000001,185,
231,23/05/24,100000000795,10,,10000001,,
131,23/05/24,100000000796,50,,10000001,131,
369,23/05/24,100000000797,10,,10000001,369,
132,23/05/24,100000000798,10,,10000001,,
210,23/05/24,100000000799,20,,10000001,210,
132,23/05/24,100000000800,10,,10000001,,
132,23/05/24,100000000801,10,,10000001,132,
284,23/05/24,100000000802,10,,10000001,,
133,23/05/24,100000000803,50,,10000001,,
353,23/05/24,100000000804,10,,10000001,353,
433,23/05/24,100000000805,20,,10000001,433,
433,23/05/24,100000000806,10,,10000001,,
132,23/05/24,100000000807,20,,10000001,,
143,23/05/24,100000000808,10,,10000001,,
231,23/05/24,100000000809,20,,10000001,231,
430,23/05/24,100000000810,50,,10000001,,
353,23/05/24,100000000811,50,,10000001,353,
375,23/05/24,100000000812,50,,10000001,,
375,23/05/24,100000000813,10,,10000001,,
433,23/05/24,100000000814,50,,10000001,433,
284,23/05/24,100000000815,50,,10000001,284,
185,23/05/24,100000000816,10,,10000001,,
272,23/05/24,100000000817,50,,10000001,272,
131,23/05/24,100000000818,50,,10000001,,
127,23/05/24,100000000819,10,,10000001,,
146,23/05/24,100000000820,10,,10000001,,
431,23/05/24,100000000821,10,,10000001,,
133,23/05/24,100000000822,50,,10000001,133,
375,23/05/24,100000000823,10,,10000001,375,
272,23/05/24,100000000824,50,,10000001,,
410,23/05/24,100000000825,20,,10000001,410,
182,23/05/24,100000000826,20,,10000001,182,
141,23/05/24,100000000827,20,,10000001,141,
276,23/05/24,100000000828,10,,10000001,276,
275,23/05/24,100000000829,20,,10000001,,
352,23/05/24,100000000830,50,,10000001,,
431,23/05/24,100000000831,10,,10000001,431,
276,23/05/24,100000000832,10,,10000001,276,
373,23/05/24,100000000833,10,,10000001,373,
133,23/05/24,100000000834,50,,10000001,133,
371,23/05/24,100000000835,50,,10000001,,
141,23/05/24,100000000836,20,,10000001,141,
284,23/05/24,100000000837,50,,10000001,284,
133,23/05/24,100000000838,50,,10000001,133,
352,23/05/24,100000000839,10,,10000001,,
275,23/05/24,100000000840,20,,10000001,,
143,23/05/24,100000000841,20,,10000001,,
369,23/05/24,100000000842,50,,10000001,,
127,23/05/24,100000000843,20,,10000001,127,
185,23/05/24,100000000844,50,,10000001,,
375,23/05/24,100000000845,20,,10000001,,
132,23/05/24,100000000846,20,,10000001,132,
132,23/05/24,100000000847,10,,10000001,,
185,23/05/24,100000000848,20,,10000001,185,
231,23/05/24,100000000849,50,,10000001,,
132,23/05/24,100000000850,10,,10000001,,
276,23/05/24,100000000851,50,,10000001,,
381,23/05/24,100000000852,50,,10000001,381,
310,23/05/24,100000000853,10,,10000001,310,
433,23/05/24,100000000854,20,,10000001,433,
430,23/05/24,100000000855,50,,10000001,,
374,23/05/24,100000000856,50,,10000001,374,
375,23/05/24,100000000857,10,,10000001,,
369,23/05/24,100000000858,50,,10000001,369,
285,23/05/24,100000000859,10,,10000001,285,
310,23/05/24,100000000860,20,,10000001,310,
433,23/05/24,100000000861,20,,10000001,,
433,23/05/24,100000000862,50,,10000001,433,
143,23/05/24,100000000863,50,,10000001,,
430,23/05/24,100000000864,50,,10000001,430,
353,23/05/24,100000000865,10,,10000001,,
136,23/05/24,100000000866,50,,10000001,136,
126,23/05/24,100000000867,10,,10000001,126,
375,23/05/24,100000000868,10,,10000001,,
136,23/05/24,100000000869,20,,10000001,,
410,23/05/24,100000000870,20,,10000001,410,
146,23/05/24,100000000871,10,,10000001,,
373,23/05/24,100000000872,50,,10000001,373,
133,23/05/24,100000000873,10,,10000001,,
126,23/05/24,100000000874,10,,10000001,126,
137,23/05/24,100000000875,20,,10000001,,
381,23/05/24,100000000876,20,,10000001,,
137,23/05/24,100000000877,20,,10000001,,
430,23/05/24,100000000878,20,,10000001,,
127,23/05/24,100000000879,20,,10000001,127,
353,23/05/24,100000000880,50,,10000001,,
374,23/05/24,100000000881,10,,10000001,,
430,23/05/24,100000000882,10,,10000001,430,
133,23/05/24,100000000883,20,,10000001,133,
273,23/05/24,100000000884,50,,10000001,273,
373,23/05/24,100000000885,50,,10000001,373,
210,23/05/24,100000000886,50,,10000001,,
285,23/05/24,100000000887,50,,10000001,285,
132,23/05/24,100000000888,10,,10000001,132,
430,23/05/24,100000000889,50,,10000001,430,
185,23/05/24,100000000890,10,,10000001,185,
141,23/05/24,100000000891,50,,10000001,,
137,23/05/24,100000000892,50,,10000001,,
136,23/05/24,100000000893,50,,10000001,136,
136,23/05/24,100000000894,20,,10000001,136,
182,23/05/24,100000000895,20,,10000001,182,
352,23/05/24,100000000896,20,,10000001,,
431,23/05/24,100000000897,10,,10000001,,
276,23/05/24,100000000898,20,,10000001,,
126,23/05/24,100000000899,50,,10000001,126,
275,23/05/24,100000000900,10,,10000001,275,
310,23/05/24,100000000901,50,,10000001,,
374,23/05/24,100000000902,10,,10000001,374,
431,23/05/24,100000000903,10,,10000001,,
373,23/05/24,100000000904,10,,10000001,373,
182,23/05/24,100000000905,50,,10000001,182,
284,23/05/24,100000000906,50,,10000001,284,
433,23/05/24,100000000907,10,,10000001,,
132,23/05/24,100000000908,50,,10000001,,
431,23/05/24,100000000909,10,,10000001,431,
285,23/05/24,100000000910,10,,10000001,285,
210,23/05/24,100000000911,50,,10000001,210,
353,23/05/24,100000000912,50,,10000001,,
410,23/05/24,100000000913,50,,10000001,410,
371,23/05/24,100000000914,50,,10000001,371,
284,23/05/24,100000000915,50,,10000001,284,
185,23/05/24,100000000916,10,,10000001,,
127,23/05/24,100000000917,50,,10000001,127,
146,23/05/24,100000000918,20,,10000001,146,
410,23/05/24,100000000919,50,,10000001,,
131,23/05/24,100000000920,50,,10000001,,
231,23/05/24,100000000921,20,,10000001,231,
126,23/05/24,100000000922,10,,10000001,126,
381,23/05/24,100000000923,10,,10000001,,
353,23/05/24,100000000924,10,,10000001,353,
127,23/05/24,100000000925,20,,10000001,127,
231,23/05/24,100000000926,50,,10000001,,
136,23/05/24,100000000927,10,,10000001,136,
410,23/05/24,100000000928,20,,10000001,,
126,23/05/24,100000000929,10,,10000001,126,
185,23/05/24,100000000930,20,,10000001,185,
431,23/05/24,100000000931,50,,10000001,,
133,23/05/24,100000000932,50,,10000001,,
182,23/05/24,100000000933,20,,10000001,182,
373,23/05/24,100000000934,10,,10000001,373,
210,23/05/24,100000000935,50,,10000001,210,
146,23/05/24,100000000936,50,,10000001,,
310,23/05/24,100000000937,20,,10000001,,
126,23/05/24,100000000938,10,,10000001,126,
182,23/05/24,100000000939,20,,10000001,182,
127,23/05/24,100000000940,50,,10000001,127,
430,23/05/24,100000000941,50,,10000001,,
275,23/05/24,100000000942,20,,10000001,,
353,23/05/24,100000000943,20,,10000001,353,
126,23/05/24,100000000944,10,,10000001,126,
131,23/05/24,100000000945,20,,10000001,,
185,23/05/24,100000000946,10,,10000001,185,
126,23/05/24,100000000947,50,,10000001,,
127,23/05/24,100000000948,20,,10000001,127,
369,23/05/24,100000000949,10,,10000001,,
127,23/05/24,100000000950,20,,10000001,,
352,23/05/24,100000000951,20,,10000001,,
284,23/05/24,100000000952,20,,10000001,284,
276,23/05/24,100000000953,10,,10000001,276,
374,23/05/24,100000000954,50,,10000001,,
371,23/05/24,100000000955,50,,10000001,,
131,23/05/24,100000000956,10,,10000001,131,
369,23/05/24,100000000957,50,,10000001,369,
185,23/05/24,100000000958,10,,10000001,185,
133,23/05/24,100000000959,50,,10000001,133,
381,23/05/24,100000000960,50,,10000001,,
131,23/05/24,100000000961,20,,10000001,,
430,23/05/24,100000000962,50,,10000001,,
141,23/05/24,100000000963,10,,10000001,141,
231,23/05/24,100000000964,10,,10000001,231,
369,23/05/24,100000000965,20,,10000001,369,
136,23/05/24,100000000966,10,,10000001,,
375,23/05/24,100000000967,50,,10000001,375,
272,23/05/24,100000000968,10,,10000001,,
375,23/05/24,100000000969,50,,10000001,,
231,23/05/24,100000000970,50,,10000001,231,
136,23/05/24,100000000971,20,,10000001,,
132,23/05/24,100000000972,50,,10000001,132,
185,23/05/24,100000000973,50,,10000001,,
136,23/05/24,100000000974,20,,10000001,136,
272,23/05/24,100000000975,20,,10000001,272,
146,23/05/24,100000000976,20,,10000001,,
127,23/05/24,100000000977,10,,10000001,,
430,23/05/24,100000000978,10,,10000001,,
275,23/05/24,100000000979,10,,10000001,,
182,23/05/24,100000000980,10,,10000001,,
430,23/05/24,100000000981,10,,10000001,430,
285,23/05/24,100000000982,10,,10000001,,
182,23/05/24,100000000983,50,,10000001,182,
185,23/05/24,100000000984,50,,10000001,185,
231,23/05/24,100000000985,10,,10000001,231,
146,23/05/24,100000000986,50,,10000001,,
210,23/05/24,100000000987,50,,10000001,,
276,23/05/24,100000000988,50,,10000001,,
369,23/05/24,100000000989,20,,10000001,,
353,23/05/24,100000000990,10,,10000001,,
231,23/05/24,100000000991,10,,10000001,,
131,23/05/24,100000000992,10,,10000001,,
182,23/05/24,100000000993,50,,10000001,,
310,23/05/24,100000000994,10,,10000001,,
431,23/05/24,100000000995,20,,10000001,431,
137,23/05/24,100000000996,50,,10000001,,
373,23/05/24,100000000997,10,,10000001,373,
369,23/05/24,100000000998,50,,10000001,369,

*1


             

