*20230331_GV005.csv
"ISSUE STORE","ISSUE DATE","VOUCHER NUMBER","VOUCHER AMOUNT","REDEEM STORE","EXPIRY DATE","BATCH NUMBER","ACTION"
374,24/05/2024,110000013835,20,,,10000001,
430,24/05/2024,110000013836,50,,,10000001,
369,24/05/2024,110000013837,50,369,,10000001,
352,24/05/2024,110000013838,10,,,10000001,
132,24/05/2024,110000013839,10,,,10000001,
284,24/05/2024,110000013840,20,284,,10000001,
273,24/05/2024,110000013841,20,,,10000001,
185,24/05/2024,110000013842,50,,,10000001,
185,24/05/2024,110000013843,10,185,,10000001,
431,24/05/2024,110000013844,20,431,,10000001,
275,24/05/2024,110000013845,10,275,,10000001,
369,24/05/2024,110000013846,50,369,,10000001,
231,24/05/2024,110000013847,50,231,,10000001,
275,24/05/2024,110000013848,10,,,10000001,
410,24/05/2024,110000013849,10,,,10000001,
132,24/05/2024,110000013850,50,132,,10000001,
273,24/05/2024,110000013851,20,273,,10000001,
182,24/05/2024,110000013852,50,182,,10000001,
143,24/05/2024,110000013853,20,143,,10000001,
131,24/05/2024,110000013854,20,131,,10000001,
210,24/05/2024,110000013855,10,210,,10000001,
273,24/05/2024,110000013856,50,273,,10000001,
310,24/05/2024,110000013857,10,,,10000001,
352,24/05/2024,110000013858,50,352,,10000001,
375,24/05/2024,110000013859,20,,,10000001,
353,24/05/2024,110000013860,10,353,,10000001,
373,24/05/2024,110000013861,50,,,10000001,
272,24/05/2024,110000013862,50,272,,10000001,
182,24/05/2024,110000013863,10,182,,10000001,
431,24/05/2024,110000013864,20,431,,10000001,
352,24/05/2024,110000013865,10,,,10000001,
353,24/05/2024,110000013866,50,353,,10000001,
182,24/05/2024,110000013867,20,182,,10000001,
127,24/05/2024,110000013868,20,127,,10000001,
272,24/05/2024,110000013869,50,,,10000001,
127,24/05/2024,110000013870,50,,,10000001,
127,24/05/2024,110000013871,20,,,10000001,
231,24/05/2024,110000013872,50,231,,10000001,
275,24/05/2024,110000013873,10,,,10000001,
210,24/05/2024,110000013874,50,,,10000001,
284,24/05/2024,110000013875,50,,,10000001,
185,24/05/2024,110000013876,50,185,,10000001,
137,24/05/2024,110000013877,20,137,,10000001,
369,24/05/2024,110000013878,10,,,10000001,
375,24/05/2024,110000013879,20,,,10000001,
136,24/05/2024,110000013880,20,,,10000001,
276,24/05/2024,110000013881,50,276,,10000001,
433,24/05/2024,110000013882,10,433,,10000001,
185,24/05/2024,110000013883,50,,,10000001,
231,24/05/2024,110000013884,20,,,10000001,
272,24/05/2024,110000013885,20,,,10000001,
136,24/05/2024,110000013886,50,,,10000001,
430,24/05/2024,110000013887,50,,,10000001,
285,24/05/2024,110000013888,10,,,10000001,
273,24/05/2024,110000013889,20,,,10000001,
185,24/05/2024,110000013890,20,185,,10000001,
285,24/05/2024,110000013891,50,,,10000001,
141,24/05/2024,110000013892,50,,,10000001,
374,24/05/2024,110000013893,10,,,10000001,
381,24/05/2024,110000013894,10,,,10000001,
284,24/05/2024,110000013895,50,284,,10000001,
431,24/05/2024,110000013896,10,431,,10000001,
275,24/05/2024,110000013897,10,275,,10000001,
275,24/05/2024,110000013898,50,,,10000001,
127,24/05/2024,110000013899,20,127,,10000001,
371,24/05/2024,110000013900,20,371,,10000001,
143,24/05/2024,110000013901,20,143,,10000001,
310,24/05/2024,110000013902,20,310,,10000001,
369,24/05/2024,110000013903,20,369,,10000001,
136,24/05/2024,110000013904,50,136,,10000001,
433,24/05/2024,110000013905,20,,,10000001,
375,24/05/2024,110000013906,20,,,10000001,
285,24/05/2024,110000013907,10,,,10000001,
431,24/05/2024,110000013908,10,,,10000001,
272,24/05/2024,110000013909,20,,,10000001,
371,24/05/2024,110000013910,20,371,,10000001,
131,24/05/2024,110000013911,20,,,10000001,
374,24/05/2024,110000013912,50,374,,10000001,
284,24/05/2024,110000013913,20,,,10000001,
276,24/05/2024,110000013914,10,276,,10000001,
126,24/05/2024,110000013915,20,,,10000001,
284,24/05/2024,110000013916,20,,,10000001,
133,24/05/2024,110000013917,20,,,10000001,
284,24/05/2024,110000013918,10,284,,10000001,
374,24/05/2024,110000013919,10,,,10000001,
352,24/05/2024,110000013920,10,,,10000001,
433,24/05/2024,110000013921,10,,,10000001,
143,24/05/2024,110000013922,20,143,,10000001,
285,24/05/2024,110000013923,20,285,,10000001,
275,24/05/2024,110000013924,20,275,,10000001,
433,24/05/2024,110000013925,10,433,,10000001,
136,24/05/2024,110000013926,20,136,,10000001,
431,24/05/2024,110000013927,50,,,10000001,
185,24/05/2024,110000013928,10,185,,10000001,
275,24/05/2024,110000013929,50,275,,10000001,
137,24/05/2024,110000013930,50,,,10000001,
182,24/05/2024,110000013931,10,,,10000001,
141,24/05/2024,110000013932,20,141,,10000001,
272,24/05/2024,110000013933,50,272,,10000001,
353,24/05/2024,110000013934,50,353,,10000001,
182,24/05/2024,110000013935,50,,,10000001,
133,24/05/2024,110000013936,10,,,10000001,
143,24/05/2024,110000013937,10,,,10000001,
146,24/05/2024,110000013938,10,146,,10000001,
141,24/05/2024,110000013939,50,141,,10000001,
369,24/05/2024,110000013940,50,,,10000001,
275,24/05/2024,110000013941,20,,,10000001,
431,24/05/2024,110000013942,50,,,10000001,
146,24/05/2024,110000013943,10,,,10000001,
146,24/05/2024,110000013944,20,146,,10000001,
272,24/05/2024,110000013945,10,,,10000001,
373,24/05/2024,110000013946,50,373,,10000001,
284,24/05/2024,110000013947,10,284,,10000001,
275,24/05/2024,110000013948,50,,,10000001,
146,24/05/2024,110000013949,10,,,10000001,
285,24/05/2024,110000013950,50,285,,10000001,
273,24/05/2024,110000013951,10,273,,10000001,
276,24/05/2024,110000013952,20,,,10000001,
185,24/05/2024,110000013953,50,,,10000001,
133,24/05/2024,110000013954,50,,,10000001,
126,24/05/2024,110000013955,20,126,,10000001,
137,24/05/2024,110000013956,50,,,10000001,
146,24/05/2024,110000013957,20,,,10000001,
430,24/05/2024,110000013958,50,430,,10000001,
133,24/05/2024,110000013959,20,133,,10000001,
133,24/05/2024,110000013960,10,133,,10000001,
381,24/05/2024,110000013961,20,381,,10000001,
126,24/05/2024,110000013962,50,126,,10000001,
143,24/05/2024,110000013963,50,,,10000001,
374,24/05/2024,110000013964,50,374,,10000001,
133,24/05/2024,110000013965,50,,,10000001,
285,24/05/2024,110000013966,10,,,10000001,
275,24/05/2024,110000013967,10,,,10000001,
210,24/05/2024,110000013968,50,210,,10000001,
381,24/05/2024,110000013969,20,381,,10000001,
276,24/05/2024,110000013970,20,276,,10000001,
143,24/05/2024,110000013971,10,,,10000001,
273,24/05/2024,110000013972,10,273,,10000001,
352,24/05/2024,110000013973,20,352,,10000001,
137,24/05/2024,110000013974,10,,,10000001,
126,24/05/2024,110000013975,10,126,,10000001,
131,24/05/2024,110000013976,20,,,10000001,
381,24/05/2024,110000013977,10,,,10000001,
430,24/05/2024,110000013978,20,430,,10000001,
231,24/05/2024,110000013979,20,,,10000001,
131,24/05/2024,110000013980,10,,,10000001,
285,24/05/2024,110000013981,20,285,,10000001,
146,24/05/2024,110000013982,50,146,,10000001,
127,24/05/2024,110000013983,10,,,10000001,
131,24/05/2024,110000013984,10,,,10000001,
231,24/05/2024,110000013985,50,,,10000001,
141,24/05/2024,110000013986,50,,,10000001,
143,24/05/2024,110000013987,20,143,,10000001,
275,24/05/2024,110000013988,10,,,10000001,
132,24/05/2024,110000013989,10,132,,10000001,
132,24/05/2024,110000013990,20,132,,10000001,
275,24/05/2024,110000013991,10,,,10000001,
433,24/05/2024,110000013992,50,433,,10000001,
353,24/05/2024,110000013993,50,353,,10000001,
352,24/05/2024,110000013994,10,,,10000001,
433,24/05/2024,110000013995,10,,,10000001,
131,24/05/2024,110000013996,20,,,10000001,
275,24/05/2024,110000013997,20,275,,10000001,
431,24/05/2024,110000013998,20,431,,10000001,
284,24/05/2024,110000013999,50,284,,10000001,
430,24/05/2024,110000014000,20,430,,10000001,
381,24/05/2024,110000014001,20,,,10000001,
182,24/05/2024,110000014002,50,,,10000001,
410,24/05/2024,110000014003,10,410,,10000001,
146,24/05/2024,110000014004,10,,,10000001,
431,24/05/2024,110000014005,50,,,10000001,
310,24/05/2024,110000014006,50,,,10000001,
374,24/05/2024,110000014007,20,,,10000001,
276,24/05/2024,110000014008,10,276,,10000001,
210,24/05/2024,110000014009,10,210,,10000001,
310,24/05/2024,110000014010,50,310,,10000001,
375,24/05/2024,110000014011,20,375,,10000001,
276,24/05/2024,110000014012,20,276,,10000001,
231,24/05/2024,110000014013,20,,,10000001,
431,24/05/2024,110000014014,20,431,,10000001,
276,24/05/2024,110000014015,10,,,10000001,
431,24/05/2024,110000014016,20,431,,10000001,
276,24/05/2024,110000014017,10,276,,10000001,
132,24/05/2024,110000014018,50,,,10000001,
284,24/05/2024,110000014019,10,,,10000001,
375,24/05/2024,110000014020,20,375,,10000001,
285,24/05/2024,110000014021,50,285,,10000001,
374,24/05/2024,110000014022,10,,,10000001,
285,24/05/2024,110000014023,10,285,,10000001,
431,24/05/2024,110000014024,10,431,,10000001,
126,24/05/2024,110000014025,50,,,10000001,
185,24/05/2024,110000014026,50,,,10000001,
185,24/05/2024,110000014027,10,,,10000001,
381,24/05/2024,110000014028,10,381,,10000001,
433,24/05/2024,110000014029,20,433,,10000001,
381,24/05/2024,110000014030,50,,,10000001,
284,24/05/2024,110000014031,20,,,10000001,
231,24/05/2024,110000014032,20,,,10000001,
185,24/05/2024,110000014033,20,,,10000001,
381,24/05/2024,110000014034,20,,,10000001,
369,24/05/2024,110000014035,50,369,,10000001,
275,24/05/2024,110000014036,20,,,10000001,
433,24/05/2024,110000014037,50,433,,10000001,
210,24/05/2024,110000014038,20,,,10000001,
273,24/05/2024,110000014039,20,,,10000001,
141,24/05/2024,110000014040,20,,,10000001,
185,24/05/2024,110000014041,10,,,10000001,
132,24/05/2024,110000014042,10,132,,10000001,
146,24/05/2024,110000014043,50,,,10000001,
433,24/05/2024,110000014044,50,,,10000001,
231,24/05/2024,110000014045,10,,,10000001,
410,24/05/2024,110000014046,20,410,,10000001,
146,24/05/2024,110000014047,50,,,10000001,
375,24/05/2024,110000014048,20,375,,10000001,
285,24/05/2024,110000014049,10,,,10000001,
132,24/05/2024,110000014050,20,132,,10000001,
431,24/05/2024,110000014051,20,,,10000001,
276,24/05/2024,110000014052,10,,,10000001,
381,24/05/2024,110000014053,10,381,,10000001,
276,24/05/2024,110000014054,20,,,10000001,
410,24/05/2024,110000014055,50,410,,10000001,
126,24/05/2024,110000014056,20,,,10000001,
132,24/05/2024,110000014057,50,132,,10000001,
431,24/05/2024,110000014058,20,431,,10000001,
431,24/05/2024,110000014059,10,,,10000001,
137,24/05/2024,110000014060,20,137,,10000001,
285,24/05/2024,110000014061,50,285,,10000001,
284,24/05/2024,110000014062,50,284,,10000001,
143,24/05/2024,110000014063,10,,,10000001,
132,24/05/2024,110000014064,50,132,,10000001,
127,24/05/2024,110000014065,10,127,,10000001,
132,24/05/2024,110000014066,50,,,10000001,
433,24/05/2024,110000014067,10,,,10000001,
146,24/05/2024,110000014068,50,,,10000001,
182,24/05/2024,110000014069,50,182,,10000001,
126,24/05/2024,110000014070,10,,,10000001,
352,24/05/2024,110000014071,50,,,10000001,
373,24/05/2024,110000014072,20,373,,10000001,
284,24/05/2024,110000014073,20,,,10000001,
141,24/05/2024,110000014074,50,,,10000001,
131,24/05/2024,110000014075,10,,,10000001,
185,24/05/2024,110000014076,50,,,10000001,
133,24/05/2024,110000014077,10,133,,10000001,
185,24/05/2024,110000014078,20,,,10000001,
127,24/05/2024,110000014079,50,127,,10000001,
275,24/05/2024,110000014080,20,275,,10000001,
353,24/05/2024,110000014081,10,,,10000001,
133,24/05/2024,110000014082,50,,,10000001,
127,24/05/2024,110000014083,20,,,10000001,
310,24/05/2024,110000014084,50,310,,10000001,
210,24/05/2024,110000014085,50,210,,10000001,
352,24/05/2024,110000014086,50,352,,10000001,
273,24/05/2024,110000014087,10,,,10000001,
141,24/05/2024,110000014088,50,141,,10000001,
273,24/05/2024,110000014089,10,273,,10000001,
127,24/05/2024,110000014090,20,,,10000001,
137,24/05/2024,110000014091,20,,,10000001,
373,24/05/2024,110000014092,20,,,10000001,
231,24/05/2024,110000014093,20,,,10000001,
136,24/05/2024,110000014094,10,136,,10000001,
273,24/05/2024,110000014095,20,,,10000001,
146,24/05/2024,110000014096,50,,,10000001,
431,24/05/2024,110000014097,10,431,,10000001,
310,24/05/2024,110000014098,10,,,10000001,
381,24/05/2024,110000014099,20,381,,10000001,
410,24/05/2024,110000014100,50,410,,10000001,
284,24/05/2024,110000014101,50,284,,10000001,
381,24/05/2024,110000014102,20,,,10000001,
273,24/05/2024,110000014103,20,,,10000001,
373,24/05/2024,110000014104,50,373,,10000001,
276,24/05/2024,110000014105,20,,,10000001,
273,24/05/2024,110000014106,50,,,10000001,
132,24/05/2024,110000014107,10,,,10000001,
430,24/05/2024,110000014108,10,430,,10000001,
272,24/05/2024,110000014109,10,,,10000001,
132,24/05/2024,110000014110,50,132,,10000001,
373,24/05/2024,110000014111,20,373,,10000001,
137,24/05/2024,110000014112,50,,,10000001,
272,24/05/2024,110000014113,20,272,,10000001,
126,24/05/2024,110000014114,10,,,10000001,
375,24/05/2024,110000014115,50,375,,10000001,
373,24/05/2024,110000014116,20,373,,10000001,
141,24/05/2024,110000014117,10,,,10000001,
231,24/05/2024,110000014118,20,231,,10000001,
272,24/05/2024,110000014119,10,272,,10000001,
146,24/05/2024,110000014120,50,,,10000001,
273,24/05/2024,110000014121,50,273,,10000001,
231,24/05/2024,110000014122,50,231,,10000001,
285,24/05/2024,110000014123,50,,,10000001,
352,24/05/2024,110000014124,10,352,,10000001,
410,24/05/2024,110000014125,10,,,10000001,
273,24/05/2024,110000014126,10,273,,10000001,
127,24/05/2024,110000014127,10,,,10000001,
374,24/05/2024,110000014128,10,,,10000001,
430,24/05/2024,110000014129,50,430,,10000001,
285,24/05/2024,110000014130,10,285,,10000001,
210,24/05/2024,110000014131,20,210,,10000001,
146,24/05/2024,110000014132,50,,,10000001,
310,24/05/2024,110000014133,10,310,,10000001,
276,24/05/2024,110000014134,50,,,10000001,
132,24/05/2024,110000014135,50,,,10000001,
131,24/05/2024,110000014136,20,,,10000001,
126,24/05/2024,110000014137,50,126,,10000001,
136,24/05/2024,110000014138,20,136,,10000001,
126,24/05/2024,110000014139,10,,,10000001,
353,24/05/2024,110000014140,50,,,10000001,
210,24/05/2024,110000014141,20,,,10000001,
131,24/05/2024,110000014142,20,131,,10000001,
133,24/05/2024,110000014143,50,133,,10000001,
310,24/05/2024,110000014144,20,,,10000001,
374,24/05/2024,110000014145,10,374,,10000001,
375,24/05/2024,110000014146,20,375,,10000001,
381,24/05/2024,110000014147,50,381,,10000001,
126,24/05/2024,110000014148,10,,,10000001,
353,24/05/2024,110000014149,20,353,,10000001,
285,24/05/2024,110000014150,50,,,10000001,
431,24/05/2024,110000014151,20,431,,10000001,
185,24/05/2024,110000014152,50,,,10000001,
275,24/05/2024,110000014153,10,,,10000001,
373,24/05/2024,110000014154,10,373,,10000001,
371,24/05/2024,110000014155,20,371,,10000001,
185,24/05/2024,110000014156,20,,,10000001,
143,24/05/2024,110000014157,10,,,10000001,
132,24/05/2024,110000014158,10,,,10000001,
284,24/05/2024,110000014159,10,,,10000001,
284,24/05/2024,110000014160,10,,,10000001,
275,24/05/2024,110000014161,50,275,,10000001,
126,24/05/2024,110000014162,10,,,10000001,
132,24/05/2024,110000014163,50,,,10000001,
381,24/05/2024,110000014164,10,381,,10000001,
132,24/05/2024,110000014165,20,132,,10000001,
127,24/05/2024,110000014166,20,,,10000001,
353,24/05/2024,110000014167,20,,,10000001,
410,24/05/2024,110000014168,20,410,,10000001,
131,24/05/2024,110000014169,50,,,10000001,
136,24/05/2024,110000014170,50,,,10000001,
143,24/05/2024,110000014171,50,,,10000001,
132,24/05/2024,110000014172,10,,,10000001,
431,24/05/2024,110000014173,20,431,,10000001,
410,24/05/2024,110000014174,20,410,,10000001,
373,24/05/2024,110000014175,50,,,10000001,
284,24/05/2024,110000014176,20,284,,10000001,
284,24/05/2024,110000014177,20,284,,10000001,
182,24/05/2024,110000014178,10,,,10000001,
231,24/05/2024,110000014179,20,231,,10000001,
132,24/05/2024,110000014180,50,132,,10000001,
431,24/05/2024,110000014181,50,,,10000001,
132,24/05/2024,110000014182,50,,,10000001,
276,24/05/2024,110000014183,50,,,10000001,
371,24/05/2024,110000014184,50,371,,10000001,
381,24/05/2024,110000014185,10,381,,10000001,
185,24/05/2024,110000014186,10,,,10000001,
231,24/05/2024,110000014187,50,231,,10000001,
285,24/05/2024,110000014188,50,285,,10000001,
133,24/05/2024,110000014189,20,,,10000001,
431,24/05/2024,110000014190,20,,,10000001,
272,24/05/2024,110000014191,50,,,10000001,
352,24/05/2024,110000014192,10,352,,10000001,
133,24/05/2024,110000014193,10,133,,10000001,
373,24/05/2024,110000014194,50,,,10000001,
375,24/05/2024,110000014195,10,,,10000001,
375,24/05/2024,110000014196,20,,,10000001,
310,24/05/2024,110000014197,10,310,,10000001,
373,24/05/2024,110000014198,10,373,,10000001,
136,24/05/2024,110000014199,20,136,,10000001,
352,24/05/2024,110000014200,20,,,10000001,
137,24/05/2024,110000014201,50,,,10000001,
133,24/05/2024,110000014202,10,133,,10000001,
146,24/05/2024,110000014203,20,146,,10000001,
284,24/05/2024,110000014204,20,,,10000001,
210,24/05/2024,110000014205,50,,,10000001,
136,24/05/2024,110000014206,20,,,10000001,
285,24/05/2024,110000014207,20,285,,10000001,
132,24/05/2024,110000014208,10,132,,10000001,
381,24/05/2024,110000014209,20,,,10000001,
374,24/05/2024,110000014210,50,,,10000001,
275,24/05/2024,110000014211,50,,,10000001,
410,24/05/2024,110000014212,10,410,,10000001,
375,24/05/2024,110000014213,20,375,,10000001,
433,24/05/2024,110000014214,50,,,10000001,
133,24/05/2024,110000014215,50,,,10000001,
126,24/05/2024,110000014216,20,,,10000001,
272,24/05/2024,110000014217,10,,,10000001,
431,24/05/2024,110000014218,10,431,,10000001,
373,24/05/2024,110000014219,50,373,,10000001,
133,24/05/2024,110000014220,10,,,10000001,
136,24/05/2024,110000014221,10,,,10000001,
137,24/05/2024,110000014222,20,,,10000001,
132,24/05/2024,110000014223,20,,,10000001,
410,24/05/2024,110000014224,50,,,10000001,
375,24/05/2024,110000014225,20,375,,10000001,
273,24/05/2024,110000014226,20,,,10000001,
374,24/05/2024,110000014227,10,,,10000001,
375,24/05/2024,110000014228,10,375,,10000001,
374,24/05/2024,110000014229,10,374,,10000001,
137,24/05/2024,110000014230,20,,,10000001,
310,24/05/2024,110000014231,50,,,10000001,
136,24/05/2024,110000014232,10,136,,10000001,
132,24/05/2024,110000014233,20,132,,10000001,
210,24/05/2024,110000014234,10,210,,10000001,
285,24/05/2024,110000014235,50,,,10000001,
373,24/05/2024,110000014236,10,,,10000001,
182,24/05/2024,110000014237,50,,,10000001,
310,24/05/2024,110000014238,50,310,,10000001,
137,24/05/2024,110000014239,20,137,,10000001,
373,24/05/2024,110000014240,10,,,10000001,
374,24/05/2024,110000014241,50,,,10000001,
133,24/05/2024,110000014242,20,,,10000001,
375,24/05/2024,110000014243,50,,,10000001,
381,24/05/2024,110000014244,50,,,10000001,
371,24/05/2024,110000014245,10,371,,10000001,
132,24/05/2024,110000014246,20,,,10000001,
131,24/05/2024,110000014247,10,,,10000001,
141,24/05/2024,110000014248,50,,,10000001,
143,24/05/2024,110000014249,50,143,,10000001,
132,24/05/2024,110000014250,20,132,,10000001,
131,24/05/2024,110000014251,50,131,,10000001,
430,24/05/2024,110000014252,20,,,10000001,
143,24/05/2024,110000014253,10,143,,10000001,
136,24/05/2024,110000014254,20,136,,10000001,
126,24/05/2024,110000014255,20,126,,10000001,
275,24/05/2024,110000014256,50,,,10000001,
284,24/05/2024,110000014257,20,284,,10000001,
431,24/05/2024,110000014258,20,,,10000001,
210,24/05/2024,110000014259,50,,,10000001,
131,24/05/2024,110000014260,10,131,,10000001,
131,24/05/2024,110000014261,20,131,,10000001,
276,24/05/2024,110000014262,50,,,10000001,
137,24/05/2024,110000014263,20,137,,10000001,
310,24/05/2024,110000014264,20,,,10000001,
143,24/05/2024,110000014265,50,143,,10000001,
284,24/05/2024,110000014266,50,,,10000001,
131,24/05/2024,110000014267,50,,,10000001,
137,24/05/2024,110000014268,50,,,10000001,
272,24/05/2024,110000014269,10,,,10000001,
284,24/05/2024,110000014270,10,284,,10000001,
285,24/05/2024,110000014271,50,,,10000001,
310,24/05/2024,110000014272,20,310,,10000001,
353,24/05/2024,110000014273,10,,,10000001,
231,24/05/2024,110000014274,10,,,10000001,
310,24/05/2024,110000014275,50,,,10000001,
146,24/05/2024,110000014276,20,,,10000001,
141,24/05/2024,110000014277,10,,,10000001,
132,24/05/2024,110000014278,10,,,10000001,
143,24/05/2024,110000014279,20,,,10000001,
433,24/05/2024,110000014280,10,433,,10000001,
133,24/05/2024,110000014281,10,,,10000001,
353,24/05/2024,110000014282,50,,,10000001,
143,24/05/2024,110000014283,50,,,10000001,
374,24/05/2024,110000014284,10,,,10000001,
373,24/05/2024,110000014285,20,373,,10000001,
182,24/05/2024,110000014286,50,,,10000001,
381,24/05/2024,110000014287,10,381,,10000001,
433,24/05/2024,110000014288,20,,,10000001,
141,24/05/2024,110000014289,10,,,10000001,
430,24/05/2024,110000014290,50,,,10000001,
285,24/05/2024,110000014291,50,,,10000001,
143,24/05/2024,110000014292,10,143,,10000001,
373,24/05/2024,110000014293,50,,,10000001,
410,24/05/2024,110000014294,10,410,,10000001,
433,24/05/2024,110000014295,10,,,10000001,
132,24/05/2024,110000014296,50,,,10000001,
131,24/05/2024,110000014297,10,131,,10000001,
136,24/05/2024,110000014298,20,,,10000001,
131,24/05/2024,110000014299,10,,,10000001,
276,24/05/2024,110000014300,10,,,10000001,
126,24/05/2024,110000014301,10,126,,10000001,
137,24/05/2024,110000014302,50,,,10000001,
182,24/05/2024,110000014303,20,182,,10000001,
375,24/05/2024,110000014304,20,,,10000001,
373,24/05/2024,110000014305,50,373,,10000001,
369,24/05/2024,110000014306,50,,,10000001,
371,24/05/2024,110000014307,10,,,10000001,
131,24/05/2024,110000014308,20,,,10000001,
126,24/05/2024,110000014309,20,126,,10000001,
126,24/05/2024,110000014310,10,,,10000001,
374,24/05/2024,110000014311,20,,,10000001,
141,24/05/2024,110000014312,20,,,10000001,
231,24/05/2024,110000014313,20,,,10000001,
272,24/05/2024,110000014314,50,,,10000001,
381,24/05/2024,110000014315,50,381,,10000001,
374,24/05/2024,110000014316,10,,,10000001,
375,24/05/2024,110000014317,10,375,,10000001,
136,24/05/2024,110000014318,10,,,10000001,
136,24/05/2024,110000014319,10,,,10000001,
185,24/05/2024,110000014320,20,,,10000001,
410,24/05/2024,110000014321,20,,,10000001,
272,24/05/2024,110000014322,20,,,10000001,
136,24/05/2024,110000014323,10,136,,10000001,
141,24/05/2024,110000014324,20,,,10000001,
410,24/05/2024,110000014325,20,,,10000001,
133,24/05/2024,110000014326,50,,,10000001,
146,24/05/2024,110000014327,20,,,10000001,
353,24/05/2024,110000014328,20,353,,10000001,
210,24/05/2024,110000014329,10,210,,10000001,
352,24/05/2024,110000014330,20,352,,10000001,
133,24/05/2024,110000014331,20,133,,10000001,
273,24/05/2024,110000014332,20,273,,10000001,
285,24/05/2024,110000014333,10,285,,10000001,
136,24/05/2024,110000014334,10,,,10000001,
126,24/05/2024,110000014335,20,126,,10000001,
231,24/05/2024,110000014336,20,,,10000001,
126,24/05/2024,110000014337,20,126,,10000001,
143,24/05/2024,110000014338,20,143,,10000001,
143,24/05/2024,110000014339,20,,,10000001,
352,24/05/2024,110000014340,20,,,10000001,
373,24/05/2024,110000014341,50,,,10000001,
431,24/05/2024,110000014342,50,,,10000001,
352,24/05/2024,110000014343,20,,,10000001,
126,24/05/2024,110000014344,50,126,,10000001,
381,24/05/2024,110000014345,50,,,10000001,
276,24/05/2024,110000014346,10,276,,10000001,
375,24/05/2024,110000014347,20,375,,10000001,
375,24/05/2024,110000014348,50,,,10000001,
369,24/05/2024,110000014349,10,,,10000001,
310,24/05/2024,110000014350,10,310,,10000001,
369,24/05/2024,110000014351,50,369,,10000001,
353,24/05/2024,110000014352,10,,,10000001,
375,24/05/2024,110000014353,10,,,10000001,
272,24/05/2024,110000014354,50,,,10000001,
371,24/05/2024,110000014355,20,371,,10000001,
310,24/05/2024,110000014356,20,,,10000001,
132,24/05/2024,110000014357,10,132,,10000001,
284,24/05/2024,110000014358,50,,,10000001,
285,24/05/2024,110000014359,20,285,,10000001,
126,24/05/2024,110000014360,10,126,,10000001,
126,24/05/2024,110000014361,10,,,10000001,
433,24/05/2024,110000014362,20,,,10000001,
231,24/05/2024,110000014363,20,,,10000001,
410,24/05/2024,110000014364,10,410,,10000001,
430,24/05/2024,110000014365,50,430,,10000001,
131,24/05/2024,110000014366,20,,,10000001,
431,24/05/2024,110000014367,20,,,10000001,
231,24/05/2024,110000014368,50,231,,10000001,
275,24/05/2024,110000014369,10,,,10000001,
310,24/05/2024,110000014370,20,,,10000001,
210,24/05/2024,110000014371,20,,,10000001,
137,24/05/2024,110000014372,50,,,10000001,
182,24/05/2024,110000014373,20,182,,10000001,
310,24/05/2024,110000014374,10,310,,10000001,
141,24/05/2024,110000014375,20,141,,10000001,
272,24/05/2024,110000014376,50,,,10000001,
132,24/05/2024,110000014377,20,132,,10000001,
146,24/05/2024,110000014378,50,146,,10000001,
353,24/05/2024,110000014379,50,353,,10000001,
369,24/05/2024,110000014380,10,,,10000001,
369,24/05/2024,110000014381,50,369,,10000001,
185,24/05/2024,110000014382,10,185,,10000001,
272,24/05/2024,110000014383,20,,,10000001,
273,24/05/2024,110000014384,50,273,,10000001,
273,24/05/2024,110000014385,10,,,10000001,
275,24/05/2024,110000014386,50,,,10000001,
182,24/05/2024,110000014387,20,,,10000001,
136,24/05/2024,110000014388,50,136,,10000001,
284,24/05/2024,110000014389,20,,,10000001,
371,24/05/2024,110000014390,50,371,,10000001,
136,24/05/2024,110000014391,50,,,10000001,
133,24/05/2024,110000014392,50,133,,10000001,
375,24/05/2024,110000014393,20,375,,10000001,
373,24/05/2024,110000014394,50,,,10000001,
231,24/05/2024,110000014395,50,,,10000001,
146,24/05/2024,110000014396,20,146,,10000001,
133,24/05/2024,110000014397,20,133,,10000001,
374,24/05/2024,110000014398,10,374,,10000001,
182,24/05/2024,110000014399,50,,,10000001,
352,24/05/2024,110000014400,50,352,,10000001,
137,24/05/2024,110000014401,10,,,10000001,
141,24/05/2024,110000014402,50,,,10000001,
146,24/05/2024,110000014403,20,146,,10000001,
375,24/05/2024,110000014404,10,,,10000001,
133,24/05/2024,110000014405,10,133,,10000001,
285,24/05/2024,110000014406,50,,,10000001,
273,24/05/2024,110000014407,50,273,,10000001,
137,24/05/2024,110000014408,50,,,10000001,
433,24/05/2024,110000014409,20,,,10000001,
137,24/05/2024,110000014410,10,137,,10000001,
310,24/05/2024,110000014411,10,,,10000001,
285,24/05/2024,110000014412,20,285,,10000001,
371,24/05/2024,110000014413,10,371,,10000001,
141,24/05/2024,110000014414,20,,,10000001,
231,24/05/2024,110000014415,20,,,10000001,
141,24/05/2024,110000014416,20,,,10000001,
133,24/05/2024,110000014417,10,133,,10000001,
375,24/05/2024,110000014418,10,375,,10000001,
374,24/05/2024,110000014419,20,,,10000001,
146,24/05/2024,110000014420,50,146,,10000001,
182,24/05/2024,110000014421,20,182,,10000001,
310,24/05/2024,110000014422,20,,,10000001,
431,24/05/2024,110000014423,50,,,10000001,
273,24/05/2024,110000014424,10,273,,10000001,
141,24/05/2024,110000014425,20,141,,10000001,
369,24/05/2024,110000014426,20,369,,10000001,
131,24/05/2024,110000014427,10,,,10000001,
