*20230331_GV005.csv
ISSUE STORE,ISSUE DATE,VOUCHER NUMBER,VOUCHER AMOUNT,EXPIRY DATE,BATCH NUMBER,REDEEM STORE,ACTION
146,25/04/2024,100000001264,20,,10000001,,
136,25/04/2024,100000001265,50,,10000001,136,
127,25/04/2024,100000001266,10,,10000001,127,
369,25/04/2024,100000001267,50,,10000001,,
275,25/04/2024,100000001268,20,,10000001,275,
126,25/04/2024,100000001269,50,,10000001,126,
141,25/04/2024,100000001270,10,,10000001,,
275,25/04/2024,100000001271,10,,10000001,,
353,25/04/2024,100000001272,50,,10000001,,
127,25/04/2024,100000001273,50,,10000001,,
185,25/04/2024,100000001274,50,,10000001,,
126,25/04/2024,100000001275,20,,10000001,,
272,25/04/2024,100000001276,20,,10000001,,
433,25/04/2024,100000001277,50,,10000001,433,
210,25/04/2024,100000001278,50,,10000001,,
131,25/04/2024,100000001279,10,,10000001,,
284,25/04/2024,100000001280,50,,10000001,,
310,25/04/2024,100000001281,50,,10000001,,
141,25/04/2024,100000001282,50,,10000001,,
353,25/04/2024,100000001283,10,,10000001,353,
275,25/04/2024,100000001284,10,,10000001,275,
371,25/04/2024,100000001285,50,,10000001,371,
185,25/04/2024,100000001286,10,,10000001,185,
433,25/04/2024,100000001287,50,,10000001,,
310,25/04/2024,100000001288,50,,10000001,,
430,25/04/2024,100000001289,20,,10000001,,
285,25/04/2024,100000001290,10,,10000001,285,
141,25/04/2024,100000001291,50,,10000001,,
352,25/04/2024,100000001292,10,,10000001,,
137,25/04/2024,100000001293,50,,10000001,,
373,25/04/2024,100000001294,50,,10000001,373,
272,25/04/2024,100000001295,10,,10000001,,
374,25/04/2024,100000001296,10,,10000001,,
136,25/04/2024,100000001297,20,,10000001,,
285,25/04/2024,100000001298,50,,10000001,,
285,25/04/2024,100000001299,50,,10000001,,
127,25/04/2024,100000001300,50,,10000001,,
374,25/04/2024,100000001301,50,,10000001,,
126,25/04/2024,100000001302,20,,10000001,126,
373,25/04/2024,100000001303,20,,10000001,,
273,25/04/2024,100000001304,50,,10000001,273,
127,25/04/2024,100000001305,10,,10000001,127,
137,25/04/2024,100000001306,50,,10000001,137,
369,25/04/2024,100000001307,10,,10000001,369,
285,25/04/2024,100000001308,50,,10000001,285,
285,25/04/2024,100000001309,50,,10000001,,
132,25/04/2024,100000001310,50,,10000001,132,
275,25/04/2024,100000001311,20,,10000001,,
137,25/04/2024,100000001312,10,,10000001,,
132,25/04/2024,100000001313,50,,10000001,,
352,25/04/2024,100000001314,10,,10000001,,
143,25/04/2024,100000001315,10,,10000001,143,
273,25/04/2024,100000001316,20,,10000001,,
273,25/04/2024,100000001317,20,,10000001,273,
374,25/04/2024,100000001318,10,,10000001,374,
371,25/04/2024,100000001319,10,,10000001,371,
276,25/04/2024,100000001320,20,,10000001,276,
137,25/04/2024,100000001321,20,,10000001,,
141,25/04/2024,100000001322,10,,10000001,141,
371,25/04/2024,100000001323,10,,10000001,371,
284,25/04/2024,100000001324,10,,10000001,284,
369,25/04/2024,100000001325,10,,10000001,,
381,25/04/2024,100000001326,10,,10000001,381,
353,25/04/2024,100000001327,20,,10000001,353,
381,25/04/2024,100000001328,10,,10000001,381,
131,25/04/2024,100000001329,20,,10000001,,
433,25/04/2024,100000001330,10,,10000001,433,
146,25/04/2024,100000001331,10,,10000001,,
374,25/04/2024,100000001332,20,,10000001,374,
182,25/04/2024,100000001333,20,,10000001,,
132,25/04/2024,100000001334,20,,10000001,,
210,25/04/2024,100000001335,50,,10000001,210,
275,25/04/2024,100000001336,50,,10000001,275,
137,25/04/2024,100000001337,10,,10000001,137,
231,25/04/2024,100000001338,20,,10000001,231,
375,25/04/2024,100000001339,50,,10000001,,
136,25/04/2024,100000001340,50,,10000001,,
273,25/04/2024,100000001341,10,,10000001,,
143,25/04/2024,100000001342,50,,10000001,,
136,25/04/2024,100000001343,20,,10000001,136,
285,25/04/2024,100000001344,10,,10000001,,
136,25/04/2024,100000001345,20,,10000001,136,
284,25/04/2024,100000001346,50,,10000001,284,
275,25/04/2024,100000001347,20,,10000001,275,
182,25/04/2024,100000001348,10,,10000001,,
373,25/04/2024,100000001349,50,,10000001,,
353,25/04/2024,100000001350,50,,10000001,,
131,25/04/2024,100000001351,10,,10000001,,
310,25/04/2024,100000001352,10,,10000001,310,
375,25/04/2024,100000001353,10,,10000001,375,
369,25/04/2024,100000001354,50,,10000001,,
137,25/04/2024,100000001355,10,,10000001,,
374,25/04/2024,100000001356,50,,10000001,374,
272,25/04/2024,100000001357,20,,10000001,272,
431,25/04/2024,100000001358,50,,10000001,,
131,25/04/2024,100000001359,50,,10000001,131,
431,25/04/2024,100000001360,10,,10000001,431,
433,25/04/2024,100000001361,50,,10000001,433,
210,25/04/2024,100000001362,10,,10000001,,
433,25/04/2024,100000001363,50,,10000001,433,
146,25/04/2024,100000001364,50,,10000001,146,
276,25/04/2024,100000001365,50,,10000001,276,
310,25/04/2024,100000001366,20,,10000001,,
273,25/04/2024,100000001367,10,,10000001,273,
143,25/04/2024,100000001368,20,,10000001,,
375,25/04/2024,100000001369,50,,10000001,,
352,25/04/2024,100000001370,10,,10000001,352,
430,25/04/2024,100000001371,20,,10000001,,
132,25/04/2024,100000001372,50,,10000001,,
352,25/04/2024,100000001373,10,,10000001,352,
131,25/04/2024,100000001374,50,,10000001,,
373,25/04/2024,100000001375,50,,10000001,,
127,25/04/2024,100000001376,10,,10000001,127,
143,25/04/2024,100000001377,10,,10000001,143,
272,25/04/2024,100000001378,50,,10000001,272,
310,25/04/2024,100000001379,50,,10000001,,
285,25/04/2024,100000001380,10,,10000001,,
285,25/04/2024,100000001381,10,,10000001,,
381,25/04/2024,100000001382,10,,10000001,,
231,25/04/2024,100000001383,50,,10000001,,
375,25/04/2024,100000001384,50,,10000001,,
182,25/04/2024,100000001385,10,,10000001,182,
127,25/04/2024,100000001386,20,,10000001,127,
285,25/04/2024,100000001387,20,,10000001,,
430,25/04/2024,100000001388,20,,10000001,430,
143,25/04/2024,100000001389,10,,10000001,,
284,25/04/2024,100000001390,20,,10000001,,
310,25/04/2024,100000001391,50,,10000001,310,
126,25/04/2024,100000001392,10,,10000001,126,
285,25/04/2024,100000001393,10,,10000001,,
182,25/04/2024,100000001394,10,,10000001,182,
210,25/04/2024,100000001395,10,,10000001,210,
146,25/04/2024,100000001396,10,,10000001,146,
276,25/04/2024,100000001397,50,,10000001,276,
431,25/04/2024,100000001398,50,,10000001,431,
284,25/04/2024,100000001399,50,,10000001,284,
431,25/04/2024,100000001400,20,,10000001,,
410,25/04/2024,100000001401,10,,10000001,410,
136,25/04/2024,100000001402,50,,10000001,136,
374,25/04/2024,100000001403,20,,10000001,374,
410,25/04/2024,100000001404,20,,10000001,410,
371,25/04/2024,100000001405,10,,10000001,371,
141,25/04/2024,100000001406,50,,10000001,141,
310,25/04/2024,100000001407,50,,10000001,310,
410,25/04/2024,100000001408,50,,10000001,410,
210,25/04/2024,100000001409,50,,10000001,,
381,25/04/2024,100000001410,20,,10000001,381,
273,25/04/2024,100000001411,10,,10000001,,
182,25/04/2024,100000001412,20,,10000001,,
373,25/04/2024,100000001413,50,,10000001,373,
353,25/04/2024,100000001414,20,,10000001,,
374,25/04/2024,100000001415,20,,10000001,,
272,25/04/2024,100000001416,10,,10000001,272,
369,25/04/2024,100000001417,10,,10000001,,
381,25/04/2024,100000001418,50,,10000001,381,
273,25/04/2024,100000001419,50,,10000001,273,
127,25/04/2024,100000001420,50,,10000001,,
381,25/04/2024,100000001421,10,,10000001,,
185,25/04/2024,100000001422,10,,10000001,185,
285,25/04/2024,100000001423,50,,10000001,,
285,25/04/2024,100000001424,20,,10000001,,
275,25/04/2024,100000001425,20,,10000001,,
131,25/04/2024,100000001426,20,,10000001,,
353,25/04/2024,100000001427,20,,10000001,353,
430,25/04/2024,100000001428,10,,10000001,,
182,25/04/2024,100000001429,20,,10000001,182,
143,25/04/2024,100000001430,20,,10000001,,
231,25/04/2024,100000001431,20,,10000001,,
284,25/04/2024,100000001432,20,,10000001,284,
375,25/04/2024,100000001433,10,,10000001,,
433,25/04/2024,100000001434,50,,10000001,433,
137,25/04/2024,100000001435,10,,10000001,137,
310,25/04/2024,100000001436,20,,10000001,310,
381,25/04/2024,100000001437,20,,10000001,,
127,25/04/2024,100000001438,50,,10000001,127,
275,25/04/2024,100000001439,20,,10000001,,
373,25/04/2024,100000001440,50,,10000001,,
371,25/04/2024,100000001441,10,,10000001,,
353,25/04/2024,100000001442,10,,10000001,,
143,25/04/2024,100000001443,10,,10000001,,
127,25/04/2024,100000001444,50,,10000001,,
185,25/04/2024,100000001445,50,,10000001,,
284,25/04/2024,100000001446,10,,10000001,284,
231,25/04/2024,100000001447,10,,10000001,,
185,25/04/2024,100000001448,10,,10000001,185,
275,25/04/2024,100000001449,20,,10000001,275,
133,25/04/2024,100000001450,20,,10000001,,
431,25/04/2024,100000001451,20,,10000001,431,
141,25/04/2024,100000001452,10,,10000001,,
132,25/04/2024,100000001453,20,,10000001,132,
433,25/04/2024,100000001454,50,,10000001,,
126,25/04/2024,100000001455,10,,10000001,126,
284,25/04/2024,100000001456,50,,10000001,284,
430,25/04/2024,100000001457,20,,10000001,430,
285,25/04/2024,100000001458,20,,10000001,285,
131,25/04/2024,100000001459,20,,10000001,131,
185,25/04/2024,100000001460,10,,10000001,185,
146,25/04/2024,100000001461,50,,10000001,146,
369,25/04/2024,100000001462,50,,10000001,,
275,25/04/2024,100000001463,50,,10000001,,
137,25/04/2024,100000001464,50,,10000001,137,
374,25/04/2024,100000001465,20,,10000001,,
352,25/04/2024,100000001466,10,,10000001,,
375,25/04/2024,100000001467,50,,10000001,375,
182,25/04/2024,100000001468,50,,10000001,182,
185,25/04/2024,100000001469,50,,10000001,185,
137,25/04/2024,100000001470,10,,10000001,137,
131,25/04/2024,100000001471,50,,10000001,,
136,25/04/2024,100000001472,50,,10000001,136,
127,25/04/2024,100000001473,50,,10000001,,
231,25/04/2024,100000001474,20,,10000001,,
430,25/04/2024,100000001475,20,,10000001,,
381,25/04/2024,100000001476,20,,10000001,,
275,25/04/2024,100000001477,10,,10000001,275,
430,25/04/2024,100000001478,10,,10000001,,
146,25/04/2024,100000001479,50,,10000001,146,
133,25/04/2024,100000001480,50,,10000001,,
272,25/04/2024,100000001481,10,,10000001,272,
276,25/04/2024,100000001482,20,,10000001,276,
276,25/04/2024,100000001483,20,,10000001,276,
182,25/04/2024,100000001484,50,,10000001,182,
285,25/04/2024,100000001485,10,,10000001,285,
374,25/04/2024,100000001486,20,,10000001,,
381,25/04/2024,100000001487,50,,10000001,381,
285,25/04/2024,100000001488,20,,10000001,,
371,25/04/2024,100000001489,50,,10000001,,
375,25/04/2024,100000001490,10,,10000001,,
310,25/04/2024,100000001491,10,,10000001,310,
182,25/04/2024,100000001492,50,,10000001,,
126,25/04/2024,100000001493,10,,10000001,,
272,25/04/2024,100000001494,20,,10000001,272,
371,25/04/2024,100000001495,50,,10000001,371,
132,25/04/2024,100000001496,10,,10000001,132,
284,25/04/2024,100000001497,20,,10000001,284,
133,25/04/2024,100000001498,10,,10000001,,
126,25/04/2024,100000001499,20,,10000001,126,
276,25/04/2024,100000001500,20,,10000001,276,
132,25/04/2024,100000001501,20,,10000001,132,
127,25/04/2024,100000001502,20,,10000001,127,
431,25/04/2024,100000001503,10,,10000001,,
373,25/04/2024,100000001504,20,,10000001,,
131,25/04/2024,100000001505,20,,10000001,,
131,25/04/2024,100000001506,20,,10000001,,
210,25/04/2024,100000001507,50,,10000001,210,
381,25/04/2024,100000001508,20,,10000001,,
352,25/04/2024,100000001509,50,,10000001,352,
141,25/04/2024,100000001510,10,,10000001,,
143,25/04/2024,100000001511,50,,10000001,143,
136,25/04/2024,100000001512,20,,10000001,136,
273,25/04/2024,100000001513,10,,10000001,,
369,25/04/2024,100000001514,50,,10000001,369,
352,25/04/2024,100000001515,10,,10000001,352,
275,25/04/2024,100000001516,50,,10000001,275,
353,25/04/2024,100000001517,20,,10000001,353,
374,25/04/2024,100000001518,50,,10000001,,
136,25/04/2024,100000001519,50,,10000001,,
433,25/04/2024,100000001520,10,,10000001,,
185,25/04/2024,100000001521,20,,10000001,,
310,25/04/2024,100000001522,20,,10000001,,
275,25/04/2024,100000001523,10,,10000001,,
132,25/04/2024,100000001524,50,,10000001,,
371,25/04/2024,100000001525,20,,10000001,371,
310,25/04/2024,100000001526,20,,10000001,310,
146,25/04/2024,100000001527,50,,10000001,146,
430,25/04/2024,100000001528,50,,10000001,,
381,25/04/2024,100000001529,50,,10000001,,
369,25/04/2024,100000001530,20,,10000001,369,
369,25/04/2024,100000001531,20,,10000001,369,
272,25/04/2024,100000001532,50,,10000001,272,
141,25/04/2024,100000001533,20,,10000001,,
143,25/04/2024,100000001534,10,,10000001,143,
353,25/04/2024,100000001535,50,,10000001,353,
369,25/04/2024,100000001536,10,,10000001,369,
381,25/04/2024,100000001537,50,,10000001,381,
132,25/04/2024,100000001538,10,,10000001,,
275,25/04/2024,100000001539,50,,10000001,275,
431,25/04/2024,100000001540,20,,10000001,431,
276,25/04/2024,100000001541,10,,10000001,,
231,25/04/2024,100000001542,10,,10000001,231,
210,25/04/2024,100000001543,10,,10000001,,
369,25/04/2024,100000001544,20,,10000001,369,
430,25/04/2024,100000001545,50,,10000001,,
210,25/04/2024,100000001546,50,,10000001,210,
231,25/04/2024,100000001547,20,,10000001,231,
137,25/04/2024,100000001548,20,,10000001,,
272,25/04/2024,100000001549,20,,10000001,272,
132,25/04/2024,100000001550,20,,10000001,132,
431,25/04/2024,100000001551,20,,10000001,,
431,25/04/2024,100000001552,10,,10000001,,
141,25/04/2024,100000001553,50,,10000001,,
131,25/04/2024,100000001554,50,,10000001,131,
273,25/04/2024,100000001555,20,,10000001,273,
352,25/04/2024,100000001556,50,,10000001,,
133,25/04/2024,100000001557,20,,10000001,133,
431,25/04/2024,100000001558,10,,10000001,,
433,25/04/2024,100000001559,20,,10000001,433,
141,25/04/2024,100000001560,50,,10000001,,
143,25/04/2024,100000001561,10,,10000001,143,
272,25/04/2024,100000001562,10,,10000001,,
310,25/04/2024,100000001563,20,,10000001,,
285,25/04/2024,100000001564,20,,10000001,,
276,25/04/2024,100000001565,50,,10000001,276,
310,25/04/2024,100000001566,10,,10000001,310,
231,25/04/2024,100000001567,50,,10000001,231,
381,25/04/2024,100000001568,10,,10000001,,
136,25/04/2024,100000001569,10,,10000001,,
231,25/04/2024,100000001570,10,,10000001,,
143,25/04/2024,100000001571,20,,10000001,143,
373,25/04/2024,100000001572,10,,10000001,373,
276,25/04/2024,100000001573,20,,10000001,276,
310,25/04/2024,100000001574,20,,10000001,310,
127,25/04/2024,100000001575,20,,10000001,127,
136,25/04/2024,100000001576,20,,10000001,136,
136,25/04/2024,100000001577,20,,10000001,136,
231,25/04/2024,100000001578,20,,10000001,,
141,25/04/2024,100000001579,10,,10000001,,
375,25/04/2024,100000001580,10,,10000001,,
369,25/04/2024,100000001581,10,,10000001,369,
381,25/04/2024,100000001582,20,,10000001,381,
352,25/04/2024,100000001583,10,,10000001,352,
353,25/04/2024,100000001584,20,,10000001,,
146,25/04/2024,100000001585,50,,10000001,146,
141,25/04/2024,100000001586,10,,10000001,,
371,25/04/2024,100000001587,50,,10000001,371,
381,25/04/2024,100000001588,10,,10000001,381,
310,25/04/2024,100000001589,10,,10000001,,
353,25/04/2024,100000001590,10,,10000001,353,
373,25/04/2024,100000001591,50,,10000001,373,
375,25/04/2024,100000001592,10,,10000001,,
375,25/04/2024,100000001593,10,,10000001,,
430,25/04/2024,100000001594,20,,10000001,,
310,25/04/2024,100000001595,50,,10000001,,
381,25/04/2024,100000001596,10,,10000001,381,
131,25/04/2024,100000001597,20,,10000001,,
352,25/04/2024,100000001598,20,,10000001,,
126,25/04/2024,100000001599,10,,10000001,126,
410,25/04/2024,100000001600,20,,10000001,410,
381,25/04/2024,100000001601,20,,10000001,,
131,25/04/2024,100000001602,50,,10000001,,
410,25/04/2024,100000001603,20,,10000001,410,
373,25/04/2024,100000001604,10,,10000001,,
371,25/04/2024,100000001605,10,,10000001,,
231,25/04/2024,100000001606,50,,10000001,231,
185,25/04/2024,100000001607,20,,10000001,,
430,25/04/2024,100000001608,10,,10000001,,
276,25/04/2024,100000001609,10,,10000001,276,
272,25/04/2024,100000001610,10,,10000001,,
126,25/04/2024,100000001611,10,,10000001,,
127,25/04/2024,100000001612,50,,10000001,127,
185,25/04/2024,100000001613,50,,10000001,185,
131,25/04/2024,100000001614,10,,10000001,,
132,25/04/2024,100000001615,50,,10000001,132,
273,25/04/2024,100000001616,50,,10000001,273,
284,25/04/2024,100000001617,10,,10000001,,
285,25/04/2024,100000001618,10,,10000001,,
381,25/04/2024,100000001619,50,,10000001,381,
273,25/04/2024,100000001620,50,,10000001,,
375,25/04/2024,100000001621,20,,10000001,,
275,25/04/2024,100000001622,20,,10000001,275,
431,25/04/2024,100000001623,10,,10000001,,
353,25/04/2024,100000001624,50,,10000001,353,
131,25/04/2024,100000001625,50,,10000001,131,
182,25/04/2024,100000001626,10,,10000001,182,
273,25/04/2024,100000001627,20,,10000001,,
146,25/04/2024,100000001628,20,,10000001,,
272,25/04/2024,100000001629,50,,10000001,272,
141,25/04/2024,100000001630,50,,10000001,,
131,25/04/2024,100000001631,10,,10000001,,
353,25/04/2024,100000001632,10,,10000001,353,
133,25/04/2024,100000001633,50,,10000001,133,
374,25/04/2024,100000001634,10,,10000001,,
143,25/04/2024,100000001635,50,,10000001,143,
137,25/04/2024,100000001636,50,,10000001,137,
136,25/04/2024,100000001637,10,,10000001,136,
132,25/04/2024,100000001638,20,,10000001,132,
273,25/04/2024,100000001639,50,,10000001,,
141,25/04/2024,100000001640,50,,10000001,,
141,25/04/2024,100000001641,50,,10000001,141,
352,25/04/2024,100000001642,20,,10000001,352,
126,25/04/2024,100000001643,10,,10000001,,
433,25/04/2024,100000001644,50,,10000001,,
373,25/04/2024,100000001645,50,,10000001,,
381,25/04/2024,100000001646,50,,10000001,,
272,25/04/2024,100000001647,20,,10000001,,
273,25/04/2024,100000001648,10,,10000001,,
132,25/04/2024,100000001649,20,,10000001,132,
375,25/04/2024,100000001650,20,,10000001,,
285,25/04/2024,100000001651,20,,10000001,285,
137,25/04/2024,100000001652,20,,10000001,,
231,25/04/2024,100000001653,10,,10000001,231,
143,25/04/2024,100000001654,20,,10000001,,
143,25/04/2024,100000001655,10,,10000001,143,
310,25/04/2024,100000001656,50,,10000001,310,
310,25/04/2024,100000001657,50,,10000001,,
375,25/04/2024,100000001658,20,,10000001,375,
353,25/04/2024,100000001659,10,,10000001,353,
132,25/04/2024,100000001660,50,,10000001,,
133,25/04/2024,100000001661,10,,10000001,133,
410,25/04/2024,100000001662,50,,10000001,,
353,25/04/2024,100000001663,20,,10000001,353,
284,25/04/2024,100000001664,10,,10000001,,
143,25/04/2024,100000001665,10,,10000001,143,
182,25/04/2024,100000001666,50,,10000001,182,
132,25/04/2024,100000001667,20,,10000001,132,
210,25/04/2024,100000001668,10,,10000001,,
430,25/04/2024,100000001669,10,,10000001,,
126,25/04/2024,100000001670,50,,10000001,126,
137,25/04/2024,100000001671,10,,10000001,137,
410,25/04/2024,100000001672,10,,10000001,,
310,25/04/2024,100000001673,10,,10000001,310,
371,25/04/2024,100000001674,10,,10000001,,
375,25/04/2024,100000001675,10,,10000001,,
381,25/04/2024,100000001676,10,,10000001,381,
373,25/04/2024,100000001677,20,,10000001,,
185,25/04/2024,100000001678,20,,10000001,185,
143,25/04/2024,100000001679,20,,10000001,143,
373,25/04/2024,100000001680,10,,10000001,,
131,25/04/2024,100000001681,20,,10000001,131,
143,25/04/2024,100000001682,20,,10000001,,
132,25/04/2024,100000001683,10,,10000001,,
137,25/04/2024,100000001684,50,,10000001,,
136,25/04/2024,100000001685,20,,10000001,136,
137,25/04/2024,100000001686,20,,10000001,,
374,25/04/2024,100000001687,50,,10000001,,
137,25/04/2024,100000001688,20,,10000001,137,
272,25/04/2024,100000001689,50,,10000001,,
141,25/04/2024,100000001690,20,,10000001,,
310,25/04/2024,100000001691,10,,10000001,310,
310,25/04/2024,100000001692,20,,10000001,,
276,25/04/2024,100000001693,50,,10000001,276,
273,25/04/2024,100000001694,10,,10000001,273,
275,25/04/2024,100000001695,10,,10000001,,
371,25/04/2024,100000001696,20,,10000001,,
273,25/04/2024,100000001697,50,,10000001,273,
146,25/04/2024,100000001698,10,,10000001,146,
310,25/04/2024,100000001699,50,,10000001,310,
132,25/04/2024,100000001700,10,,10000001,,
131,25/04/2024,100000001701,10,,10000001,131,
137,25/04/2024,100000001702,50,,10000001,137,
381,25/04/2024,100000001703,20,,10000001,381,
137,25/04/2024,100000001704,10,,10000001,137,
276,25/04/2024,100000001705,20,,10000001,276,
127,25/04/2024,100000001706,50,,10000001,,
182,25/04/2024,100000001707,20,,10000001,182,
275,25/04/2024,100000001708,20,,10000001,,
310,25/04/2024,100000001709,50,,10000001,,
352,25/04/2024,100000001710,10,,10000001,,
273,25/04/2024,100000001711,50,,10000001,273,
126,25/04/2024,100000001712,10,,10000001,126,
375,25/04/2024,100000001713,10,,10000001,375,
136,25/04/2024,100000001714,20,,10000001,136,
381,25/04/2024,100000001715,10,,10000001,381,
275,25/04/2024,100000001716,10,,10000001,275,
272,25/04/2024,100000001717,10,,10000001,,
273,25/04/2024,100000001718,50,,10000001,,
381,25/04/2024,100000001719,10,,10000001,,
373,25/04/2024,100000001720,10,,10000001,,
136,25/04/2024,100000001721,10,,10000001,,
285,25/04/2024,100000001722,20,,10000001,,
371,25/04/2024,100000001723,20,,10000001,371,
133,25/04/2024,100000001724,50,,10000001,,
310,25/04/2024,100000001725,10,,10000001,310,
284,25/04/2024,100000001726,50,,10000001,,
284,25/04/2024,100000001727,10,,10000001,284,
272,25/04/2024,100000001728,50,,10000001,272,
275,25/04/2024,100000001729,50,,10000001,,
273,25/04/2024,100000001730,20,,10000001,,
369,25/04/2024,100000001731,20,,10000001,,
430,25/04/2024,100000001732,10,,10000001,,
127,25/04/2024,100000001733,50,,10000001,,
126,25/04/2024,100000001734,10,,10000001,126,
310,25/04/2024,100000001735,20,,10000001,310,
136,25/04/2024,100000001736,50,,10000001,,
132,25/04/2024,100000001737,20,,10000001,132,
310,25/04/2024,100000001738,10,,10000001,310,
285,25/04/2024,100000001739,50,,10000001,,
132,25/04/2024,100000001740,20,,10000001,132,
371,25/04/2024,100000001741,50,,10000001,371,
430,25/04/2024,100000001742,20,,10000001,,
143,25/04/2024,100000001743,50,,10000001,,
185,25/04/2024,100000001744,10,,10000001,,
141,25/04/2024,100000001745,20,,10000001,141,
275,25/04/2024,100000001746,50,,10000001,275,
431,25/04/2024,100000001747,50,,10000001,,
285,25/04/2024,100000001748,10,,10000001,,
210,25/04/2024,100000001749,20,,10000001,,
133,25/04/2024,100000001750,50,,10000001,,
352,25/04/2024,100000001751,20,,10000001,,
126,25/04/2024,100000001752,10,,10000001,126,
143,25/04/2024,100000001753,20,,10000001,143,
431,25/04/2024,100000001754,10,,10000001,431,
146,25/04/2024,100000001755,50,,10000001,146,
273,25/04/2024,100000001756,20,,10000001,,
185,25/04/2024,100000001757,20,,10000001,185,
132,25/04/2024,100000001758,20,,10000001,132,
433,25/04/2024,100000001759,50,,10000001,433,
374,25/04/2024,100000001760,10,,10000001,374,
430,25/04/2024,100000001761,10,,10000001,430,
433,25/04/2024,100000001762,20,,10000001,433,
353,25/04/2024,100000001763,10,,10000001,353,
136,25/04/2024,100000001764,10,,10000001,136,
310,25/04/2024,100000001765,10,,10000001,310,
375,25/04/2024,100000001766,10,,10000001,375,
352,25/04/2024,100000001767,10,,10000001,352,
131,25/04/2024,100000001768,50,,10000001,131,
430,25/04/2024,100000001769,10,,10000001,430,
136,25/04/2024,100000001770,10,,10000001,,
126,25/04/2024,100000001771,10,,10000001,126,
352,25/04/2024,100000001772,50,,10000001,352,
353,25/04/2024,100000001773,20,,10000001,,
371,25/04/2024,100000001774,20,,10000001,,
284,25/04/2024,100000001775,10,,10000001,,
185,25/04/2024,100000001776,10,,10000001,,
381,25/04/2024,100000001777,20,,10000001,381,
143,25/04/2024,100000001778,10,,10000001,,
146,25/04/2024,100000001779,20,,10000001,146,
137,25/04/2024,100000001780,50,,10000001,137,
126,25/04/2024,100000001781,20,,10000001,,
143,25/04/2024,100000001782,10,,10000001,,
310,25/04/2024,100000001783,20,,10000001,,
285,25/04/2024,100000001784,50,,10000001,285,
352,25/04/2024,100000001785,10,,10000001,352,
131,25/04/2024,100000001786,50,,10000001,131,
275,25/04/2024,100000001787,10,,10000001,275,
374,25/04/2024,100000001788,50,,10000001,,
431,25/04/2024,100000001789,20,,10000001,,
353,25/04/2024,100000001790,10,,10000001,,
373,25/04/2024,100000001791,50,,10000001,,
285,25/04/2024,100000001792,20,,10000001,285,
182,25/04/2024,100000001793,50,,10000001,182,
352,25/04/2024,100000001794,50,,10000001,,
273,25/04/2024,100000001795,20,,10000001,273,
374,25/04/2024,100000001796,10,,10000001,,
373,25/04/2024,100000001797,10,,10000001,373,
231,25/04/2024,100000001798,10,,10000001,231,
231,25/04/2024,100000001799,50,,10000001,231,
136,25/04/2024,100000001800,50,,10000001,,
275,25/04/2024,100000001801,50,,10000001,275,
353,25/04/2024,100000001802,50,,10000001,353,
273,25/04/2024,100000001803,20,,10000001,,
381,25/04/2024,100000001804,50,,10000001,,
131,25/04/2024,100000001805,20,,10000001,,
369,25/04/2024,100000001806,10,,10000001,,
285,25/04/2024,100000001807,10,,10000001,,
136,25/04/2024,100000001808,50,,10000001,136,
131,25/04/2024,100000001809,50,,10000001,,
272,25/04/2024,100000001810,20,,10000001,,
410,25/04/2024,100000001811,20,,10000001,410,
185,25/04/2024,100000001812,10,,10000001,,
431,25/04/2024,100000001813,50,,10000001,431,
132,25/04/2024,100000001814,20,,10000001,132,
381,25/04/2024,100000001815,10,,10000001,,
285,25/04/2024,100000001816,10,,10000001,285,
185,25/04/2024,100000001817,50,,10000001,185,
136,25/04/2024,100000001818,10,,10000001,,
143,25/04/2024,100000001819,10,,10000001,143,
375,25/04/2024,100000001820,20,,10000001,,
185,25/04/2024,100000001821,10,,10000001,185,
352,25/04/2024,100000001822,20,,10000001,352,
141,25/04/2024,100000001823,50,,10000001,,
431,25/04/2024,100000001824,50,,10000001,431,
136,25/04/2024,100000001825,20,,10000001,136,
410,25/04/2024,100000001826,10,,10000001,410,
182,25/04/2024,100000001827,10,,10000001,182,
273,25/04/2024,100000001828,10,,10000001,273,
133,25/04/2024,100000001829,50,,10000001,133,
353,25/04/2024,100000001830,10,,10000001,,
373,25/04/2024,100000001831,10,,10000001,373,
276,25/04/2024,100000001832,20,,10000001,,
371,25/04/2024,100000001833,10,,10000001,,
272,25/04/2024,100000001834,10,,10000001,272,
375,25/04/2024,100000001835,10,,10000001,375,
131,25/04/2024,100000001836,50,,10000001,,
375,25/04/2024,100000001837,10,,10000001,375,
141,25/04/2024,100000001838,10,,10000001,141,
210,25/04/2024,100000001839,50,,10000001,210,
185,25/04/2024,100000001840,20,,10000001,,
141,25/04/2024,100000001841,10,,10000001,,
133,25/04/2024,100000001842,10,,10000001,133,
273,25/04/2024,100000001843,20,,10000001,273,
310,25/04/2024,100000001844,10,,10000001,,
272,25/04/2024,100000001845,50,,10000001,,
185,25/04/2024,100000001846,20,,10000001,185,
231,25/04/2024,100000001847,20,,10000001,231,
371,25/04/2024,100000001848,20,,10000001,371,
430,25/04/2024,100000001849,50,,10000001,,
430,25/04/2024,100000001850,10,,10000001,,
126,25/04/2024,100000001851,20,,10000001,126,
353,25/04/2024,100000001852,20,,10000001,,
373,25/04/2024,100000001853,20,,10000001,373,
310,25/04/2024,100000001854,20,,10000001,310,
