*20230331_GV005.csv
"ISSUE STORE","ISSUE DATE","VOUCHER NUMBER","VOUCHER AMOUNT","REDEEM STORE","EXPIRY DATE","BATCH NUMBER","ACTION"
369,24/05/2024,110000002499,10,,,10000001,
431,24/05/2024,110000002500,20,431,,10000001,
374,24/05/2024,110000002501,50,374,,10000001,
127,24/05/2024,110000002502,50,127,,10000001,
126,24/05/2024,110000002503,10,,,10000001,
369,24/05/2024,110000002504,10,,,10000001,
276,24/05/2024,110000002505,10,276,,10000001,
373,24/05/2024,110000002506,50,373,,10000001,
210,24/05/2024,110000002507,10,210,,10000001,
126,24/05/2024,110000002508,50,,,10000001,
352,24/05/2024,110000002509,20,,,10000001,
381,24/05/2024,110000002510,10,,,10000001,
275,24/05/2024,110000002511,20,275,,10000001,
374,24/05/2024,110000002512,10,374,,10000001,
185,24/05/2024,110000002513,10,,,10000001,
430,24/05/2024,110000002514,50,,,10000001,
431,24/05/2024,110000002515,10,431,,10000001,
433,24/05/2024,110000002516,10,433,,10000001,
375,24/05/2024,110000002517,50,375,,10000001,
431,24/05/2024,110000002518,50,,,10000001,
310,24/05/2024,110000002519,10,,,10000001,
126,24/05/2024,110000002520,10,,,10000001,
126,24/05/2024,110000002521,50,,,10000001,
231,24/05/2024,110000002522,10,231,,10000001,
272,24/05/2024,110000002523,10,272,,10000001,
132,24/05/2024,110000002524,50,132,,10000001,
431,24/05/2024,110000002525,20,431,,10000001,
353,24/05/2024,110000002526,50,353,,10000001,
182,24/05/2024,110000002527,50,,,10000001,
272,24/05/2024,110000002528,20,,,10000001,
272,24/05/2024,110000002529,10,,,10000001,
137,24/05/2024,110000002530,10,,,10000001,
352,24/05/2024,110000002531,10,,,10000001,
210,24/05/2024,110000002532,50,,,10000001,
369,24/05/2024,110000002533,50,,,10000001,
131,24/05/2024,110000002534,10,131,,10000001,
310,24/05/2024,110000002535,10,,,10000001,
371,24/05/2024,110000002536,10,371,,10000001,
373,24/05/2024,110000002537,50,373,,10000001,
373,24/05/2024,110000002538,10,373,,10000001,
310,24/05/2024,110000002539,10,,,10000001,
141,24/05/2024,110000002540,50,,,10000001,
285,24/05/2024,110000002541,20,,,10000001,
182,24/05/2024,110000002542,20,182,,10000001,
182,24/05/2024,110000002543,20,182,,10000001,
136,24/05/2024,110000002544,10,136,,10000001,
285,24/05/2024,110000002545,20,285,,10000001,
353,24/05/2024,110000002546,50,353,,10000001,
276,24/05/2024,110000002547,20,,,10000001,
146,24/05/2024,110000002548,20,146,,10000001,
146,24/05/2024,110000002549,20,146,,10000001,
433,24/05/2024,110000002550,10,433,,10000001,
369,24/05/2024,110000002551,20,369,,10000001,
369,24/05/2024,110000002552,10,,,10000001,
431,24/05/2024,110000002553,50,,,10000001,
431,24/05/2024,110000002554,20,,,10000001,
375,24/05/2024,110000002555,10,375,,10000001,
210,24/05/2024,110000002556,10,,,10000001,
136,24/05/2024,110000002557,10,136,,10000001,
182,24/05/2024,110000002558,20,182,,10000001,
210,24/05/2024,110000002559,50,,,10000001,
210,24/05/2024,110000002560,50,210,,10000001,
276,24/05/2024,110000002561,50,276,,10000001,
284,24/05/2024,110000002562,10,,,10000001,
273,24/05/2024,110000002563,20,273,,10000001,
373,24/05/2024,110000002564,20,,,10000001,
352,24/05/2024,110000002565,50,352,,10000001,
272,24/05/2024,110000002566,50,272,,10000001,
182,24/05/2024,110000002567,10,,,10000001,
143,24/05/2024,110000002568,10,,,10000001,
137,24/05/2024,110000002569,20,,,10000001,
210,24/05/2024,110000002570,50,,,10000001,
373,24/05/2024,110000002571,20,373,,10000001,
433,24/05/2024,110000002572,20,,,10000001,
431,24/05/2024,110000002573,50,,,10000001,
381,24/05/2024,110000002574,20,381,,10000001,
141,24/05/2024,110000002575,50,,,10000001,
284,24/05/2024,110000002576,10,284,,10000001,
272,24/05/2024,110000002577,50,272,,10000001,
371,24/05/2024,110000002578,50,371,,10000001,
410,24/05/2024,110000002579,10,,,10000001,
185,24/05/2024,110000002580,10,,,10000001,
284,24/05/2024,110000002581,50,284,,10000001,
132,24/05/2024,110000002582,50,132,,10000001,
131,24/05/2024,110000002583,50,,,10000001,
143,24/05/2024,110000002584,50,143,,10000001,
371,24/05/2024,110000002585,50,371,,10000001,
146,24/05/2024,110000002586,50,,,10000001,
272,24/05/2024,110000002587,50,272,,10000001,
185,24/05/2024,110000002588,10,,,10000001,
182,24/05/2024,110000002589,10,182,,10000001,
131,24/05/2024,110000002590,50,131,,10000001,
375,24/05/2024,110000002591,20,375,,10000001,
132,24/05/2024,110000002592,10,,,10000001,
352,24/05/2024,110000002593,20,,,10000001,
369,24/05/2024,110000002594,20,,,10000001,
137,24/05/2024,110000002595,50,,,10000001,
430,24/05/2024,110000002596,10,,,10000001,
143,24/05/2024,110000002597,50,,,10000001,
275,24/05/2024,110000002598,20,,,10000001,
373,24/05/2024,110000002599,10,,,10000001,
231,24/05/2024,110000002600,50,231,,10000001,
273,24/05/2024,110000002601,20,273,,10000001,
433,24/05/2024,110000002602,20,,,10000001,
132,24/05/2024,110000002603,10,132,,10000001,
433,24/05/2024,110000002604,10,,,10000001,
126,24/05/2024,110000002605,10,126,,10000001,
231,24/05/2024,110000002606,10,231,,10000001,
371,24/05/2024,110000002607,20,,,10000001,
127,24/05/2024,110000002608,20,,,10000001,
310,24/05/2024,110000002609,20,,,10000001,
231,24/05/2024,110000002610,20,231,,10000001,
374,24/05/2024,110000002611,10,,,10000001,
143,24/05/2024,110000002612,10,,,10000001,
431,24/05/2024,110000002613,10,431,,10000001,
381,24/05/2024,110000002614,50,,,10000001,
126,24/05/2024,110000002615,20,,,10000001,
410,24/05/2024,110000002616,50,,,10000001,
284,24/05/2024,110000002617,10,284,,10000001,
141,24/05/2024,110000002618,10,,,10000001,
431,24/05/2024,110000002619,10,,,10000001,
410,24/05/2024,110000002620,10,,,10000001,
231,24/05/2024,110000002621,20,231,,10000001,
136,24/05/2024,110000002622,50,136,,10000001,
272,24/05/2024,110000002623,20,,,10000001,
373,24/05/2024,110000002624,20,,,10000001,
231,24/05/2024,110000002625,10,,,10000001,
431,24/05/2024,110000002626,50,431,,10000001,
369,24/05/2024,110000002627,10,,,10000001,
141,24/05/2024,110000002628,10,141,,10000001,
310,24/05/2024,110000002629,10,310,,10000001,
127,24/05/2024,110000002630,10,,,10000001,
430,24/05/2024,110000002631,50,430,,10000001,
381,24/05/2024,110000002632,10,381,,10000001,
371,24/05/2024,110000002633,10,,,10000001,
273,24/05/2024,110000002634,10,273,,10000001,
373,24/05/2024,110000002635,50,373,,10000001,
381,24/05/2024,110000002636,10,,,10000001,
430,24/05/2024,110000002637,10,,,10000001,
127,24/05/2024,110000002638,10,127,,10000001,
133,24/05/2024,110000002639,10,,,10000001,
371,24/05/2024,110000002640,10,371,,10000001,
136,24/05/2024,110000002641,50,,,10000001,
275,24/05/2024,110000002642,10,275,,10000001,
143,24/05/2024,110000002643,10,143,,10000001,
410,24/05/2024,110000002644,20,410,,10000001,
272,24/05/2024,110000002645,50,,,10000001,
373,24/05/2024,110000002646,20,,,10000001,
141,24/05/2024,110000002647,10,141,,10000001,
310,24/05/2024,110000002648,50,310,,10000001,
133,24/05/2024,110000002649,20,,,10000001,
375,24/05/2024,110000002650,50,,,10000001,
381,24/05/2024,110000002651,10,381,,10000001,
182,24/05/2024,110000002652,50,,,10000001,
284,24/05/2024,110000002653,20,284,,10000001,
310,24/05/2024,110000002654,50,,,10000001,
310,24/05/2024,110000002655,10,310,,10000001,
373,24/05/2024,110000002656,20,373,,10000001,
136,24/05/2024,110000002657,50,,,10000001,
185,24/05/2024,110000002658,20,185,,10000001,
369,24/05/2024,110000002659,20,369,,10000001,
126,24/05/2024,110000002660,20,,,10000001,
182,24/05/2024,110000002661,50,182,,10000001,
433,24/05/2024,110000002662,10,,,10000001,
141,24/05/2024,110000002663,50,,,10000001,
410,24/05/2024,110000002664,10,410,,10000001,
381,24/05/2024,110000002665,50,381,,10000001,
182,24/05/2024,110000002666,20,182,,10000001,
273,24/05/2024,110000002667,10,,,10000001,
375,24/05/2024,110000002668,10,,,10000001,
272,24/05/2024,110000002669,50,,,10000001,
284,24/05/2024,110000002670,20,284,,10000001,
353,24/05/2024,110000002671,20,353,,10000001,
272,24/05/2024,110000002672,10,,,10000001,
146,24/05/2024,110000002673,10,146,,10000001,
430,24/05/2024,110000002674,50,,,10000001,
141,24/05/2024,110000002675,20,141,,10000001,
127,24/05/2024,110000002676,20,,,10000001,
430,24/05/2024,110000002677,50,430,,10000001,
353,24/05/2024,110000002678,10,353,,10000001,
136,24/05/2024,110000002679,20,136,,10000001,
210,24/05/2024,110000002680,10,,,10000001,
231,24/05/2024,110000002681,20,,,10000001,
373,24/05/2024,110000002682,50,,,10000001,
374,24/05/2024,110000002683,20,374,,10000001,
353,24/05/2024,110000002684,50,353,,10000001,
272,24/05/2024,110000002685,50,272,,10000001,
132,24/05/2024,110000002686,20,132,,10000001,
133,24/05/2024,110000002687,50,133,,10000001,
374,24/05/2024,110000002688,20,,,10000001,
433,24/05/2024,110000002689,10,,,10000001,
210,24/05/2024,110000002690,50,210,,10000001,
210,24/05/2024,110000002691,50,,,10000001,
381,24/05/2024,110000002692,10,,,10000001,
273,24/05/2024,110000002693,20,,,10000001,
182,24/05/2024,110000002694,10,,,10000001,
375,24/05/2024,110000002695,20,,,10000001,
136,24/05/2024,110000002696,20,,,10000001,
353,24/05/2024,110000002697,50,353,,10000001,
126,24/05/2024,110000002698,50,126,,10000001,
272,24/05/2024,110000002699,10,,,10000001,
137,24/05/2024,110000002700,10,,,10000001,
285,24/05/2024,110000002701,50,285,,10000001,
141,24/05/2024,110000002702,10,141,,10000001,
375,24/05/2024,110000002703,20,375,,10000001,
381,24/05/2024,110000002704,10,381,,10000001,
375,24/05/2024,110000002705,20,375,,10000001,
141,24/05/2024,110000002706,20,141,,10000001,
141,24/05/2024,110000002707,50,,,10000001,
431,24/05/2024,110000002708,20,431,,10000001,
182,24/05/2024,110000002709,20,,,10000001,
374,24/05/2024,110000002710,10,,,10000001,
132,24/05/2024,110000002711,10,132,,10000001,
369,24/05/2024,110000002712,20,369,,10000001,
132,24/05/2024,110000002713,50,132,,10000001,
433,24/05/2024,110000002714,10,,,10000001,
231,24/05/2024,110000002715,10,,,10000001,
275,24/05/2024,110000002716,20,275,,10000001,
285,24/05/2024,110000002717,10,,,10000001,
185,24/05/2024,110000002718,50,,,10000001,
375,24/05/2024,110000002719,10,,,10000001,
146,24/05/2024,110000002720,20,146,,10000001,
352,24/05/2024,110000002721,10,,,10000001,
131,24/05/2024,110000002722,10,131,,10000001,
381,24/05/2024,110000002723,20,,,10000001,
371,24/05/2024,110000002724,20,371,,10000001,
143,24/05/2024,110000002725,20,143,,10000001,
131,24/05/2024,110000002726,50,,,10000001,
284,24/05/2024,110000002727,50,284,,10000001,
381,24/05/2024,110000002728,20,381,,10000001,
374,24/05/2024,110000002729,20,,,10000001,
353,24/05/2024,110000002730,20,353,,10000001,
185,24/05/2024,110000002731,10,185,,10000001,
381,24/05/2024,110000002732,10,381,,10000001,
275,24/05/2024,110000002733,50,,,10000001,
369,24/05/2024,110000002734,20,,,10000001,
143,24/05/2024,110000002735,50,,,10000001,
231,24/05/2024,110000002736,20,,,10000001,
146,24/05/2024,110000002737,50,146,,10000001,
141,24/05/2024,110000002738,10,,,10000001,
276,24/05/2024,110000002739,10,,,10000001,
146,24/05/2024,110000002740,50,146,,10000001,
143,24/05/2024,110000002741,20,,,10000001,
136,24/05/2024,110000002742,10,,,10000001,
126,24/05/2024,110000002743,10,126,,10000001,
431,24/05/2024,110000002744,50,,,10000001,
369,24/05/2024,110000002745,10,,,10000001,
273,24/05/2024,110000002746,20,273,,10000001,
371,24/05/2024,110000002747,10,,,10000001,
141,24/05/2024,110000002748,10,,,10000001,
131,24/05/2024,110000002749,20,131,,10000001,
275,24/05/2024,110000002750,20,275,,10000001,
146,24/05/2024,110000002751,20,146,,10000001,
143,24/05/2024,110000002752,20,,,10000001,
374,24/05/2024,110000002753,50,,,10000001,
231,24/05/2024,110000002754,50,,,10000001,
133,24/05/2024,110000002755,20,,,10000001,
231,24/05/2024,110000002756,50,,,10000001,
131,24/05/2024,110000002757,10,131,,10000001,
410,24/05/2024,110000002758,50,410,,10000001,
136,24/05/2024,110000002759,20,,,10000001,
210,24/05/2024,110000002760,20,210,,10000001,
275,24/05/2024,110000002761,10,,,10000001,
310,24/05/2024,110000002762,50,,,10000001,
375,24/05/2024,110000002763,10,,,10000001,
143,24/05/2024,110000002764,50,143,,10000001,
127,24/05/2024,110000002765,50,127,,10000001,
369,24/05/2024,110000002766,50,,,10000001,
369,24/05/2024,110000002767,50,369,,10000001,
410,24/05/2024,110000002768,10,,,10000001,
133,24/05/2024,110000002769,10,133,,10000001,
369,24/05/2024,110000002770,10,369,,10000001,
141,24/05/2024,110000002771,50,,,10000001,
431,24/05/2024,110000002772,50,,,10000001,
371,24/05/2024,110000002773,50,,,10000001,
136,24/05/2024,110000002774,10,,,10000001,
285,24/05/2024,110000002775,10,285,,10000001,
143,24/05/2024,110000002776,10,143,,10000001,
431,24/05/2024,110000002777,50,,,10000001,
373,24/05/2024,110000002778,10,373,,10000001,
272,24/05/2024,110000002779,20,272,,10000001,
231,24/05/2024,110000002780,20,,,10000001,
131,24/05/2024,110000002781,20,,,10000001,
284,24/05/2024,110000002782,50,284,,10000001,
231,24/05/2024,110000002783,50,231,,10000001,
182,24/05/2024,110000002784,10,182,,10000001,
381,24/05/2024,110000002785,10,,,10000001,
431,24/05/2024,110000002786,50,431,,10000001,
374,24/05/2024,110000002787,50,,,10000001,
137,24/05/2024,110000002788,50,,,10000001,
381,24/05/2024,110000002789,10,,,10000001,
374,24/05/2024,110000002790,20,,,10000001,
132,24/05/2024,110000002791,50,132,,10000001,
369,24/05/2024,110000002792,20,369,,10000001,
276,24/05/2024,110000002793,20,,,10000001,
431,24/05/2024,110000002794,50,,,10000001,
185,24/05/2024,110000002795,50,185,,10000001,
381,24/05/2024,110000002796,20,,,10000001,
369,24/05/2024,110000002797,50,369,,10000001,
126,24/05/2024,110000002798,20,,,10000001,
133,24/05/2024,110000002799,20,,,10000001,
284,24/05/2024,110000002800,10,284,,10000001,
353,24/05/2024,110000002801,10,353,,10000001,
231,24/05/2024,110000002802,10,,,10000001,
352,24/05/2024,110000002803,20,352,,10000001,
410,24/05/2024,110000002804,10,410,,10000001,
127,24/05/2024,110000002805,10,127,,10000001,
374,24/05/2024,110000002806,50,374,,10000001,
375,24/05/2024,110000002807,10,,,10000001,
272,24/05/2024,110000002808,20,272,,10000001,
430,24/05/2024,110000002809,50,,,10000001,
284,24/05/2024,110000002810,10,,,10000001,
185,24/05/2024,110000002811,20,,,10000001,
141,24/05/2024,110000002812,10,141,,10000001,
273,24/05/2024,110000002813,10,273,,10000001,
273,24/05/2024,110000002814,10,,,10000001,
369,24/05/2024,110000002815,50,,,10000001,
431,24/05/2024,110000002816,10,431,,10000001,
143,24/05/2024,110000002817,10,143,,10000001,
136,24/05/2024,110000002818,10,136,,10000001,
126,24/05/2024,110000002819,10,,,10000001,
275,24/05/2024,110000002820,10,275,,10000001,
373,24/05/2024,110000002821,20,373,,10000001,
352,24/05/2024,110000002822,10,352,,10000001,
136,24/05/2024,110000002823,10,136,,10000001,
146,24/05/2024,110000002824,10,146,,10000001,
371,24/05/2024,110000002825,10,371,,10000001,
272,24/05/2024,110000002826,10,,,10000001,
371,24/05/2024,110000002827,20,,,10000001,
430,24/05/2024,110000002828,20,,,10000001,
146,24/05/2024,110000002829,50,,,10000001,
430,24/05/2024,110000002830,10,430,,10000001,
272,24/05/2024,110000002831,10,272,,10000001,
126,24/05/2024,110000002832,50,126,,10000001,
182,24/05/2024,110000002833,10,182,,10000001,
146,24/05/2024,110000002834,50,146,,10000001,
353,24/05/2024,110000002835,50,353,,10000001,
272,24/05/2024,110000002836,20,272,,10000001,
136,24/05/2024,110000002837,20,,,10000001,
275,24/05/2024,110000002838,20,275,,10000001,
352,24/05/2024,110000002839,10,352,,10000001,
285,24/05/2024,110000002840,10,,,10000001,
143,24/05/2024,110000002841,50,143,,10000001,
137,24/05/2024,110000002842,10,137,,10000001,
126,24/05/2024,110000002843,50,126,,10000001,
374,24/05/2024,110000002844,20,374,,10000001,
185,24/05/2024,110000002845,20,,,10000001,
210,24/05/2024,110000002846,10,,,10000001,
369,24/05/2024,110000002847,20,369,,10000001,
126,24/05/2024,110000002848,20,126,,10000001,
132,24/05/2024,110000002849,10,132,,10000001,
369,24/05/2024,110000002850,10,,,10000001,
369,24/05/2024,110000002851,20,,,10000001,
430,24/05/2024,110000002852,50,430,,10000001,
136,24/05/2024,110000002853,50,136,,10000001,
353,24/05/2024,110000002854,10,,,10000001,
433,24/05/2024,110000002855,50,,,10000001,
369,24/05/2024,110000002856,10,369,,10000001,
284,24/05/2024,110000002857,10,284,,10000001,
374,24/05/2024,110000002858,10,,,10000001,
352,24/05/2024,110000002859,10,352,,10000001,
284,24/05/2024,110000002860,50,,,10000001,
371,24/05/2024,110000002861,20,,,10000001,
146,24/05/2024,110000002862,50,,,10000001,
133,24/05/2024,110000002863,50,,,10000001,
133,24/05/2024,110000002864,10,,,10000001,
131,24/05/2024,110000002865,20,,,10000001,
231,24/05/2024,110000002866,10,,,10000001,
431,24/05/2024,110000002867,10,,,10000001,
431,24/05/2024,110000002868,20,431,,10000001,
369,24/05/2024,110000002869,20,,,10000001,
431,24/05/2024,110000002870,10,,,10000001,
276,24/05/2024,110000002871,20,276,,10000001,
275,24/05/2024,110000002872,20,275,,10000001,
430,24/05/2024,110000002873,20,,,10000001,
231,24/05/2024,110000002874,20,,,10000001,
131,24/05/2024,110000002875,50,,,10000001,
133,24/05/2024,110000002876,20,,,10000001,
410,24/05/2024,110000002877,50,,,10000001,
381,24/05/2024,110000002878,10,381,,10000001,
146,24/05/2024,110000002879,10,,,10000001,
374,24/05/2024,110000002880,20,,,10000001,
126,24/05/2024,110000002881,10,126,,10000001,
369,24/05/2024,110000002882,10,,,10000001,
210,24/05/2024,110000002883,10,210,,10000001,
136,24/05/2024,110000002884,20,,,10000001,
127,24/05/2024,110000002885,10,,,10000001,
430,24/05/2024,110000002886,10,,,10000001,
137,24/05/2024,110000002887,10,137,,10000001,
182,24/05/2024,110000002888,20,182,,10000001,
284,24/05/2024,110000002889,50,284,,10000001,
285,24/05/2024,110000002890,50,,,10000001,
141,24/05/2024,110000002891,10,,,10000001,
185,24/05/2024,110000002892,50,185,,10000001,
126,24/05/2024,110000002893,50,126,,10000001,
285,24/05/2024,110000002894,20,,,10000001,
143,24/05/2024,110000002895,10,143,,10000001,
410,24/05/2024,110000002896,20,410,,10000001,
272,24/05/2024,110000002897,10,,,10000001,
353,24/05/2024,110000002898,20,,,10000001,
210,24/05/2024,110000002899,50,,,10000001,
132,24/05/2024,110000002900,10,132,,10000001,
133,24/05/2024,110000002901,50,,,10000001,
374,24/05/2024,110000002902,20,,,10000001,
132,24/05/2024,110000002903,10,132,,10000001,
353,24/05/2024,110000002904,20,353,,10000001,
285,24/05/2024,110000002905,50,,,10000001,
353,24/05/2024,110000002906,20,353,,10000001,
373,24/05/2024,110000002907,20,373,,10000001,
352,24/05/2024,110000002908,50,,,10000001,
352,24/05/2024,110000002909,50,,,10000001,
430,24/05/2024,110000002910,50,430,,10000001,
137,24/05/2024,110000002911,10,137,,10000001,
353,24/05/2024,110000002912,10,353,,10000001,
127,24/05/2024,110000002913,10,,,10000001,
127,24/05/2024,110000002914,10,,,10000001,
433,24/05/2024,110000002915,10,,,10000001,
371,24/05/2024,110000002916,10,371,,10000001,
275,24/05/2024,110000002917,20,275,,10000001,
126,24/05/2024,110000002918,50,,,10000001,
136,24/05/2024,110000002919,50,136,,10000001,
131,24/05/2024,110000002920,10,,,10000001,
231,24/05/2024,110000002921,10,,,10000001,
231,24/05/2024,110000002922,50,231,,10000001,
272,24/05/2024,110000002923,10,272,,10000001,
143,24/05/2024,110000002924,20,,,10000001,
182,24/05/2024,110000002925,20,,,10000001,
285,24/05/2024,110000002926,50,285,,10000001,
433,24/05/2024,110000002927,10,,,10000001,
231,24/05/2024,110000002928,20,231,,10000001,
371,24/05/2024,110000002929,10,371,,10000001,
431,24/05/2024,110000002930,20,,,10000001,
353,24/05/2024,110000002931,50,,,10000001,
276,24/05/2024,110000002932,20,276,,10000001,
369,24/05/2024,110000002933,10,369,,10000001,
231,24/05/2024,110000002934,10,231,,10000001,
374,24/05/2024,110000002935,20,,,10000001,
137,24/05/2024,110000002936,50,,,10000001,
136,24/05/2024,110000002937,50,,,10000001,
284,24/05/2024,110000002938,20,284,,10000001,
284,24/05/2024,110000002939,10,,,10000001,
127,24/05/2024,110000002940,20,127,,10000001,
381,24/05/2024,110000002941,10,,,10000001,
352,24/05/2024,110000002942,20,,,10000001,
430,24/05/2024,110000002943,20,430,,10000001,
353,24/05/2024,110000002944,50,,,10000001,
132,24/05/2024,110000002945,10,,,10000001,
146,24/05/2024,110000002946,20,146,,10000001,
143,24/05/2024,110000002947,20,143,,10000001,
143,24/05/2024,110000002948,20,143,,10000001,
431,24/05/2024,110000002949,50,431,,10000001,
276,24/05/2024,110000002950,50,,,10000001,
275,24/05/2024,110000002951,10,,,10000001,
133,24/05/2024,110000002952,10,133,,10000001,
272,24/05/2024,110000002953,10,272,,10000001,
353,24/05/2024,110000002954,20,353,,10000001,
374,24/05/2024,110000002955,10,374,,10000001,
272,24/05/2024,110000002956,10,272,,10000001,
182,24/05/2024,110000002957,50,182,,10000001,
374,24/05/2024,110000002958,20,,,10000001,
273,24/05/2024,110000002959,20,,,10000001,
273,24/05/2024,110000002960,50,273,,10000001,
133,24/05/2024,110000002961,10,,,10000001,
284,24/05/2024,110000002962,20,,,10000001,
410,24/05/2024,110000002963,50,410,,10000001,
410,24/05/2024,110000002964,10,410,,10000001,
185,24/05/2024,110000002965,10,,,10000001,
127,24/05/2024,110000002966,10,,,10000001,
284,24/05/2024,110000002967,50,,,10000001,
284,24/05/2024,110000002968,10,,,10000001,
431,24/05/2024,110000002969,10,431,,10000001,
210,24/05/2024,110000002970,10,,,10000001,
381,24/05/2024,110000002971,50,381,,10000001,
430,24/05/2024,110000002972,50,,,10000001,
136,24/05/2024,110000002973,50,136,,10000001,
353,24/05/2024,110000002974,20,353,,10000001,
410,24/05/2024,110000002975,10,,,10000001,
126,24/05/2024,110000002976,50,126,,10000001,
373,24/05/2024,110000002977,50,,,10000001,
126,24/05/2024,110000002978,10,,,10000001,
136,24/05/2024,110000002979,50,136,,10000001,
136,24/05/2024,110000002980,10,136,,10000001,
137,24/05/2024,110000002981,50,137,,10000001,
133,24/05/2024,110000002982,20,133,,10000001,
126,24/05/2024,110000002983,20,126,,10000001,
275,24/05/2024,110000002984,50,275,,10000001,
146,24/05/2024,110000002985,20,146,,10000001,
381,24/05/2024,110000002986,20,,,10000001,
131,24/05/2024,110000002987,10,,,10000001,
284,24/05/2024,110000002988,10,284,,10000001,
430,24/05/2024,110000002989,50,430,,10000001,
136,24/05/2024,110000002990,10,,,10000001,
431,24/05/2024,110000002991,50,431,,10000001,
374,24/05/2024,110000002992,10,374,,10000001,
431,24/05/2024,110000002993,50,,,10000001,
275,24/05/2024,110000002994,50,,,10000001,
431,24/05/2024,110000002995,20,431,,10000001,
210,24/05/2024,110000002996,50,210,,10000001,
285,24/05/2024,110000002997,50,,,10000001,
231,24/05/2024,110000002998,20,231,,10000001,
210,24/05/2024,110000002999,10,,,10000001,
373,24/05/2024,110000003000,50,,,10000001,
310,24/05/2024,110000003001,10,,,10000001,
371,24/05/2024,110000003002,20,,,10000001,
141,24/05/2024,110000003003,20,,,10000001,
127,24/05/2024,110000003004,50,,,10000001,
185,24/05/2024,110000003005,10,185,,10000001,
185,24/05/2024,110000003006,50,,,10000001,
284,24/05/2024,110000003007,10,284,,10000001,
410,24/05/2024,110000003008,10,,,10000001,
273,24/05/2024,110000003009,20,273,,10000001,
275,24/05/2024,110000003010,20,,,10000001,
127,24/05/2024,110000003011,10,127,,10000001,
185,24/05/2024,110000003012,50,185,,10000001,
284,24/05/2024,110000003013,50,,,10000001,
276,24/05/2024,110000003014,50,,,10000001,
430,24/05/2024,110000003015,10,430,,10000001,
137,24/05/2024,110000003016,50,,,10000001,
185,24/05/2024,110000003017,20,185,,10000001,
231,24/05/2024,110000003018,20,231,,10000001,
276,24/05/2024,110000003019,20,276,,10000001,
141,24/05/2024,110000003020,10,,,10000001,
375,24/05/2024,110000003021,20,375,,10000001,
273,24/05/2024,110000003022,20,273,,10000001,
352,24/05/2024,110000003023,20,,,10000001,
410,24/05/2024,110000003024,20,410,,10000001,
285,24/05/2024,110000003025,10,,,10000001,
137,24/05/2024,110000003026,20,137,,10000001,
369,24/05/2024,110000003027,20,369,,10000001,
375,24/05/2024,110000003028,50,,,10000001,
141,24/05/2024,110000003029,50,141,,10000001,
433,24/05/2024,110000003030,50,,,10000001,
182,24/05/2024,110000003031,20,182,,10000001,
375,24/05/2024,110000003032,10,375,,10000001,
131,24/05/2024,110000003033,20,,,10000001,
132,24/05/2024,110000003034,50,,,10000001,
371,24/05/2024,110000003035,10,371,,10000001,
146,24/05/2024,110000003036,10,,,10000001,
273,24/05/2024,110000003037,10,273,,10000001,
131,24/05/2024,110000003038,50,131,,10000001,
276,24/05/2024,110000003039,50,,,10000001,
276,24/05/2024,110000003040,20,276,,10000001,
275,24/05/2024,110000003041,20,,,10000001,
143,24/05/2024,110000003042,10,143,,10000001,
141,24/05/2024,110000003043,50,141,,10000001,
374,24/05/2024,110000003044,10,,,10000001,
284,24/05/2024,110000003045,50,284,,10000001,
285,24/05/2024,110000003046,20,,,10000001,
433,24/05/2024,110000003047,50,433,,10000001,
137,24/05/2024,110000003048,20,,,10000001,
127,24/05/2024,110000003049,50,,,10000001,
381,24/05/2024,110000003050,50,,,10000001,
273,24/05/2024,110000003051,10,273,,10000001,
141,24/05/2024,110000003052,10,,,10000001,
410,24/05/2024,110000003053,10,410,,10000001,
185,24/05/2024,110000003054,10,185,,10000001,
273,24/05/2024,110000003055,50,,,10000001,
310,24/05/2024,110000003056,10,,,10000001,
185,24/05/2024,110000003057,10,185,,10000001,
231,24/05/2024,110000003058,10,231,,10000001,
131,24/05/2024,110000003059,50,131,,10000001,
136,24/05/2024,110000003060,10,136,,10000001,
126,24/05/2024,110000003061,20,,,10000001,
276,24/05/2024,110000003062,50,276,,10000001,
185,24/05/2024,110000003063,20,185,,10000001,
133,24/05/2024,110000003064,10,,,10000001,
127,24/05/2024,110000003065,50,127,,10000001,
310,24/05/2024,110000003066,10,310,,10000001,
275,24/05/2024,110000003067,10,275,,10000001,
410,24/05/2024,110000003068,20,410,,10000001,
132,24/05/2024,110000003069,20,132,,10000001,
381,24/05/2024,110000003070,10,381,,10000001,
310,24/05/2024,110000003071,20,,,10000001,
410,24/05/2024,110000003072,20,410,,10000001,
275,24/05/2024,110000003073,50,275,,10000001,
137,24/05/2024,110000003074,10,,,10000001,
132,24/05/2024,110000003075,20,132,,10000001,
137,24/05/2024,110000003076,50,137,,10000001,
353,24/05/2024,110000003077,10,353,,10000001,
182,24/05/2024,110000003078,20,,,10000001,
133,24/05/2024,110000003079,50,,,10000001,
146,24/05/2024,110000003080,50,146,,10000001,
136,24/05/2024,110000003081,10,136,,10000001,
126,24/05/2024,110000003082,10,,,10000001,
143,24/05/2024,110000003083,20,143,,10000001,
272,24/05/2024,110000003084,10,,,10000001,
146,24/05/2024,110000003085,20,146,,10000001,
375,24/05/2024,110000003086,10,,,10000001,
146,24/05/2024,110000003087,50,,,10000001,
285,24/05/2024,110000003088,10,,,10000001,
136,24/05/2024,110000003089,50,136,,10000001,
