*20230331_GV005.csv
"ISSUE STORE","ISSUE DATE","VOUCHER NUMBER","VOUCHER AMOUNT","REDEEM STORE","EXPIRY DATE","BATCH NUMBER","ACTION"
352,24/05/2024,110000023587,10,,,10000001,
146,24/05/2024,110000023588,10,146,,10000001,
352,24/05/2024,110000023589,50,,,10000001,
410,24/05/2024,110000023590,20,410,,10000001,
126,24/05/2024,110000023591,10,126,,10000001,
373,24/05/2024,110000023592,20,,,10000001,
185,24/05/2024,110000023593,10,,,10000001,
210,24/05/2024,110000023594,50,210,,10000001,
276,24/05/2024,110000023595,10,,,10000001,
431,24/05/2024,110000023596,10,,,10000001,
352,24/05/2024,110000023597,10,,,10000001,
127,24/05/2024,110000023598,10,,,10000001,
371,24/05/2024,110000023599,50,,,10000001,
131,24/05/2024,110000023600,50,,,10000001,
272,24/05/2024,110000023601,10,272,,10000001,
143,24/05/2024,110000023602,50,,,10000001,
231,24/05/2024,110000023603,10,,,10000001,
210,24/05/2024,110000023604,50,210,,10000001,
275,24/05/2024,110000023605,50,,,10000001,
430,24/05/2024,110000023606,10,,,10000001,
133,24/05/2024,110000023607,20,133,,10000001,
272,24/05/2024,110000023608,20,272,,10000001,
310,24/05/2024,110000023609,20,,,10000001,
137,24/05/2024,110000023610,20,,,10000001,
371,24/05/2024,110000023611,20,,,10000001,
185,24/05/2024,110000023612,20,,,10000001,
141,24/05/2024,110000023613,50,141,,10000001,
430,24/05/2024,110000023614,50,430,,10000001,
275,24/05/2024,110000023615,20,,,10000001,
133,24/05/2024,110000023616,50,,,10000001,
430,24/05/2024,110000023617,20,430,,10000001,
231,24/05/2024,110000023618,10,,,10000001,
410,24/05/2024,110000023619,50,410,,10000001,
285,24/05/2024,110000023620,10,,,10000001,
185,24/05/2024,110000023621,10,,,10000001,
369,24/05/2024,110000023622,50,369,,10000001,
231,24/05/2024,110000023623,50,,,10000001,
375,24/05/2024,110000023624,10,,,10000001,
430,24/05/2024,110000023625,50,430,,10000001,
374,24/05/2024,110000023626,20,374,,10000001,
276,24/05/2024,110000023627,50,276,,10000001,
273,24/05/2024,110000023628,50,,,10000001,
137,24/05/2024,110000023629,20,,,10000001,
136,24/05/2024,110000023630,10,,,10000001,
131,24/05/2024,110000023631,50,131,,10000001,
310,24/05/2024,110000023632,10,310,,10000001,
132,24/05/2024,110000023633,10,,,10000001,
352,24/05/2024,110000023634,50,,,10000001,
353,24/05/2024,110000023635,50,353,,10000001,
182,24/05/2024,110000023636,10,182,,10000001,
353,24/05/2024,110000023637,10,353,,10000001,
127,24/05/2024,110000023638,50,,,10000001,
369,24/05/2024,110000023639,10,,,10000001,
374,24/05/2024,110000023640,50,,,10000001,
369,24/05/2024,110000023641,50,,,10000001,
352,24/05/2024,110000023642,20,352,,10000001,
285,24/05/2024,110000023643,20,285,,10000001,
310,24/05/2024,110000023644,20,310,,10000001,
133,24/05/2024,110000023645,20,133,,10000001,
284,24/05/2024,110000023646,20,284,,10000001,
381,24/05/2024,110000023647,10,,,10000001,
352,24/05/2024,110000023648,50,352,,10000001,
352,24/05/2024,110000023649,10,,,10000001,
132,24/05/2024,110000023650,50,132,,10000001,
353,24/05/2024,110000023651,10,,,10000001,
126,24/05/2024,110000023652,20,126,,10000001,
353,24/05/2024,110000023653,50,353,,10000001,
310,24/05/2024,110000023654,10,,,10000001,
433,24/05/2024,110000023655,20,,,10000001,
373,24/05/2024,110000023656,20,373,,10000001,
373,24/05/2024,110000023657,50,,,10000001,
272,24/05/2024,110000023658,50,,,10000001,
132,24/05/2024,110000023659,10,132,,10000001,
431,24/05/2024,110000023660,50,,,10000001,
431,24/05/2024,110000023661,50,,,10000001,
210,24/05/2024,110000023662,10,210,,10000001,
375,24/05/2024,110000023663,10,,,10000001,
276,24/05/2024,110000023664,20,276,,10000001,
276,24/05/2024,110000023665,50,276,,10000001,
272,24/05/2024,110000023666,10,272,,10000001,
430,24/05/2024,110000023667,20,,,10000001,
185,24/05/2024,110000023668,10,,,10000001,
126,24/05/2024,110000023669,10,126,,10000001,
353,24/05/2024,110000023670,20,,,10000001,
310,24/05/2024,110000023671,50,,,10000001,
410,24/05/2024,110000023672,50,,,10000001,
373,24/05/2024,110000023673,20,373,,10000001,
352,24/05/2024,110000023674,20,,,10000001,
182,24/05/2024,110000023675,50,,,10000001,
127,24/05/2024,110000023676,20,,,10000001,
352,24/05/2024,110000023677,10,352,,10000001,
185,24/05/2024,110000023678,50,,,10000001,
185,24/05/2024,110000023679,20,,,10000001,
284,24/05/2024,110000023680,10,,,10000001,
272,24/05/2024,110000023681,10,,,10000001,
137,24/05/2024,110000023682,10,137,,10000001,
310,24/05/2024,110000023683,10,310,,10000001,
373,24/05/2024,110000023684,10,373,,10000001,
381,24/05/2024,110000023685,20,,,10000001,
126,24/05/2024,110000023686,10,,,10000001,
371,24/05/2024,110000023687,20,371,,10000001,
284,24/05/2024,110000023688,50,,,10000001,
433,24/05/2024,110000023689,10,,,10000001,
352,24/05/2024,110000023690,20,352,,10000001,
310,24/05/2024,110000023691,10,310,,10000001,
141,24/05/2024,110000023692,20,,,10000001,
137,24/05/2024,110000023693,20,137,,10000001,
141,24/05/2024,110000023694,20,,,10000001,
284,24/05/2024,110000023695,20,284,,10000001,
182,24/05/2024,110000023696,50,182,,10000001,
273,24/05/2024,110000023697,50,,,10000001,
210,24/05/2024,110000023698,50,210,,10000001,
369,24/05/2024,110000023699,20,369,,10000001,
369,24/05/2024,110000023700,20,369,,10000001,
141,24/05/2024,110000023701,10,141,,10000001,
127,24/05/2024,110000023702,20,,,10000001,
133,24/05/2024,110000023703,50,133,,10000001,
431,24/05/2024,110000023704,10,,,10000001,
430,24/05/2024,110000023705,10,430,,10000001,
146,24/05/2024,110000023706,20,,,10000001,
272,24/05/2024,110000023707,20,272,,10000001,
431,24/05/2024,110000023708,20,,,10000001,
273,24/05/2024,110000023709,10,273,,10000001,
141,24/05/2024,110000023710,50,,,10000001,
131,24/05/2024,110000023711,10,131,,10000001,
369,24/05/2024,110000023712,10,369,,10000001,
126,24/05/2024,110000023713,10,,,10000001,
185,24/05/2024,110000023714,10,185,,10000001,
127,24/05/2024,110000023715,10,127,,10000001,
182,24/05/2024,110000023716,50,182,,10000001,
131,24/05/2024,110000023717,50,131,,10000001,
430,24/05/2024,110000023718,20,,,10000001,
185,24/05/2024,110000023719,10,185,,10000001,
141,24/05/2024,110000023720,20,141,,10000001,
433,24/05/2024,110000023721,10,,,10000001,
371,24/05/2024,110000023722,20,371,,10000001,
369,24/05/2024,110000023723,20,,,10000001,
182,24/05/2024,110000023724,50,182,,10000001,
430,24/05/2024,110000023725,50,,,10000001,
137,24/05/2024,110000023726,50,137,,10000001,
210,24/05/2024,110000023727,20,210,,10000001,
431,24/05/2024,110000023728,50,,,10000001,
381,24/05/2024,110000023729,10,,,10000001,
137,24/05/2024,110000023730,10,,,10000001,
210,24/05/2024,110000023731,50,,,10000001,
275,24/05/2024,110000023732,50,,,10000001,
433,24/05/2024,110000023733,20,,,10000001,
137,24/05/2024,110000023734,50,,,10000001,
375,24/05/2024,110000023735,50,375,,10000001,
285,24/05/2024,110000023736,10,285,,10000001,
381,24/05/2024,110000023737,50,,,10000001,
133,24/05/2024,110000023738,10,133,,10000001,
185,24/05/2024,110000023739,20,185,,10000001,
374,24/05/2024,110000023740,20,374,,10000001,
132,24/05/2024,110000023741,10,,,10000001,
132,24/05/2024,110000023742,20,,,10000001,
185,24/05/2024,110000023743,20,,,10000001,
410,24/05/2024,110000023744,10,410,,10000001,
369,24/05/2024,110000023745,50,369,,10000001,
430,24/05/2024,110000023746,50,,,10000001,
210,24/05/2024,110000023747,20,210,,10000001,
126,24/05/2024,110000023748,50,,,10000001,
431,24/05/2024,110000023749,50,431,,10000001,
126,24/05/2024,110000023750,20,126,,10000001,
433,24/05/2024,110000023751,10,,,10000001,
433,24/05/2024,110000023752,10,,,10000001,
272,24/05/2024,110000023753,10,,,10000001,
285,24/05/2024,110000023754,10,285,,10000001,
373,24/05/2024,110000023755,50,373,,10000001,
374,24/05/2024,110000023756,20,374,,10000001,
137,24/05/2024,110000023757,20,,,10000001,
374,24/05/2024,110000023758,20,,,10000001,
433,24/05/2024,110000023759,20,433,,10000001,
136,24/05/2024,110000023760,50,136,,10000001,
273,24/05/2024,110000023761,10,,,10000001,
373,24/05/2024,110000023762,20,373,,10000001,
430,24/05/2024,110000023763,20,430,,10000001,
352,24/05/2024,110000023764,10,352,,10000001,
231,24/05/2024,110000023765,20,,,10000001,
276,24/05/2024,110000023766,10,276,,10000001,
374,24/05/2024,110000023767,10,374,,10000001,
275,24/05/2024,110000023768,50,,,10000001,
132,24/05/2024,110000023769,10,132,,10000001,
433,24/05/2024,110000023770,10,433,,10000001,
126,24/05/2024,110000023771,10,,,10000001,
371,24/05/2024,110000023772,50,,,10000001,
284,24/05/2024,110000023773,50,,,10000001,
141,24/05/2024,110000023774,50,,,10000001,
185,24/05/2024,110000023775,20,,,10000001,
182,24/05/2024,110000023776,10,,,10000001,
373,24/05/2024,110000023777,20,373,,10000001,
373,24/05/2024,110000023778,20,,,10000001,
369,24/05/2024,110000023779,50,369,,10000001,
182,24/05/2024,110000023780,20,,,10000001,
433,24/05/2024,110000023781,50,433,,10000001,
352,24/05/2024,110000023782,10,,,10000001,
210,24/05/2024,110000023783,50,210,,10000001,
133,24/05/2024,110000023784,50,133,,10000001,
353,24/05/2024,110000023785,20,,,10000001,
381,24/05/2024,110000023786,50,381,,10000001,
136,24/05/2024,110000023787,10,,,10000001,
136,24/05/2024,110000023788,20,136,,10000001,
433,24/05/2024,110000023789,20,,,10000001,
231,24/05/2024,110000023790,10,,,10000001,
381,24/05/2024,110000023791,20,,,10000001,
353,24/05/2024,110000023792,10,353,,10000001,
373,24/05/2024,110000023793,10,,,10000001,
375,24/05/2024,110000023794,10,,,10000001,
310,24/05/2024,110000023795,10,,,10000001,
273,24/05/2024,110000023796,20,,,10000001,
137,24/05/2024,110000023797,50,137,,10000001,
210,24/05/2024,110000023798,10,,,10000001,
131,24/05/2024,110000023799,10,131,,10000001,
182,24/05/2024,110000023800,10,,,10000001,
182,24/05/2024,110000023801,20,182,,10000001,
285,24/05/2024,110000023802,10,,,10000001,
373,24/05/2024,110000023803,10,,,10000001,
430,24/05/2024,110000023804,50,,,10000001,
141,24/05/2024,110000023805,10,,,10000001,
284,24/05/2024,110000023806,50,,,10000001,
410,24/05/2024,110000023807,50,,,10000001,
430,24/05/2024,110000023808,50,,,10000001,
126,24/05/2024,110000023809,20,126,,10000001,
371,24/05/2024,110000023810,20,,,10000001,
374,24/05/2024,110000023811,10,,,10000001,
273,24/05/2024,110000023812,20,273,,10000001,
210,24/05/2024,110000023813,50,,,10000001,
284,24/05/2024,110000023814,50,284,,10000001,
141,24/05/2024,110000023815,50,,,10000001,
284,24/05/2024,110000023816,10,284,,10000001,
127,24/05/2024,110000023817,50,127,,10000001,
276,24/05/2024,110000023818,50,276,,10000001,
353,24/05/2024,110000023819,50,353,,10000001,
310,24/05/2024,110000023820,20,,,10000001,
433,24/05/2024,110000023821,50,433,,10000001,
210,24/05/2024,110000023822,20,210,,10000001,
276,24/05/2024,110000023823,20,,,10000001,
132,24/05/2024,110000023824,50,132,,10000001,
410,24/05/2024,110000023825,10,410,,10000001,
127,24/05/2024,110000023826,20,,,10000001,
352,24/05/2024,110000023827,50,,,10000001,
185,24/05/2024,110000023828,10,185,,10000001,
431,24/05/2024,110000023829,50,431,,10000001,
371,24/05/2024,110000023830,50,371,,10000001,
137,24/05/2024,110000023831,20,,,10000001,
231,24/05/2024,110000023832,50,231,,10000001,
374,24/05/2024,110000023833,50,,,10000001,
132,24/05/2024,110000023834,50,132,,10000001,
133,24/05/2024,110000023835,10,133,,10000001,
410,24/05/2024,110000023836,50,410,,10000001,
126,24/05/2024,110000023837,50,,,10000001,
285,24/05/2024,110000023838,50,285,,10000001,
231,24/05/2024,110000023839,20,,,10000001,
410,24/05/2024,110000023840,20,410,,10000001,
285,24/05/2024,110000023841,20,285,,10000001,
141,24/05/2024,110000023842,10,,,10000001,
137,24/05/2024,110000023843,10,,,10000001,
126,24/05/2024,110000023844,50,,,10000001,
131,24/05/2024,110000023845,20,131,,10000001,
143,24/05/2024,110000023846,50,,,10000001,
133,24/05/2024,110000023847,20,133,,10000001,
369,24/05/2024,110000023848,10,,,10000001,
127,24/05/2024,110000023849,20,127,,10000001,
182,24/05/2024,110000023850,50,182,,10000001,
373,24/05/2024,110000023851,10,,,10000001,
185,24/05/2024,110000023852,20,185,,10000001,
284,24/05/2024,110000023853,50,,,10000001,
231,24/05/2024,110000023854,10,,,10000001,
352,24/05/2024,110000023855,50,,,10000001,
410,24/05/2024,110000023856,50,,,10000001,
185,24/05/2024,110000023857,10,185,,10000001,
353,24/05/2024,110000023858,50,353,,10000001,
369,24/05/2024,110000023859,50,369,,10000001,
430,24/05/2024,110000023860,20,430,,10000001,
353,24/05/2024,110000023861,10,,,10000001,
284,24/05/2024,110000023862,10,,,10000001,
272,24/05/2024,110000023863,50,,,10000001,
141,24/05/2024,110000023864,20,,,10000001,
126,24/05/2024,110000023865,10,,,10000001,
353,24/05/2024,110000023866,10,,,10000001,
131,24/05/2024,110000023867,10,131,,10000001,
310,24/05/2024,110000023868,50,310,,10000001,
371,24/05/2024,110000023869,10,,,10000001,
231,24/05/2024,110000023870,20,,,10000001,
143,24/05/2024,110000023871,20,143,,10000001,
352,24/05/2024,110000023872,20,352,,10000001,
353,24/05/2024,110000023873,50,353,,10000001,
352,24/05/2024,110000023874,50,,,10000001,
352,24/05/2024,110000023875,20,352,,10000001,
146,24/05/2024,110000023876,20,146,,10000001,
185,24/05/2024,110000023877,20,185,,10000001,
210,24/05/2024,110000023878,10,,,10000001,
273,24/05/2024,110000023879,10,,,10000001,
141,24/05/2024,110000023880,10,141,,10000001,
133,24/05/2024,110000023881,20,133,,10000001,
131,24/05/2024,110000023882,50,,,10000001,
272,24/05/2024,110000023883,20,,,10000001,
276,24/05/2024,110000023884,10,,,10000001,
284,24/05/2024,110000023885,10,284,,10000001,
231,24/05/2024,110000023886,20,,,10000001,
141,24/05/2024,110000023887,50,141,,10000001,
275,24/05/2024,110000023888,20,,,10000001,
284,24/05/2024,110000023889,50,284,,10000001,
127,24/05/2024,110000023890,20,,,10000001,
210,24/05/2024,110000023891,10,,,10000001,
275,24/05/2024,110000023892,10,275,,10000001,
141,24/05/2024,110000023893,20,141,,10000001,
430,24/05/2024,110000023894,20,430,,10000001,
431,24/05/2024,110000023895,20,431,,10000001,
375,24/05/2024,110000023896,50,375,,10000001,
231,24/05/2024,110000023897,50,,,10000001,
127,24/05/2024,110000023898,10,,,10000001,
375,24/05/2024,110000023899,20,375,,10000001,
131,24/05/2024,110000023900,20,131,,10000001,
284,24/05/2024,110000023901,50,284,,10000001,
276,24/05/2024,110000023902,20,,,10000001,
284,24/05/2024,110000023903,50,,,10000001,
182,24/05/2024,110000023904,50,182,,10000001,
353,24/05/2024,110000023905,50,353,,10000001,
143,24/05/2024,110000023906,20,143,,10000001,
126,24/05/2024,110000023907,20,126,,10000001,
275,24/05/2024,110000023908,50,,,10000001,
272,24/05/2024,110000023909,50,,,10000001,
136,24/05/2024,110000023910,10,136,,10000001,
276,24/05/2024,110000023911,20,276,,10000001,
430,24/05/2024,110000023912,10,430,,10000001,
185,24/05/2024,110000023913,20,,,10000001,
231,24/05/2024,110000023914,20,,,10000001,
143,24/05/2024,110000023915,50,143,,10000001,
272,24/05/2024,110000023916,20,272,,10000001,
284,24/05/2024,110000023917,20,284,,10000001,
143,24/05/2024,110000023918,20,143,,10000001,
137,24/05/2024,110000023919,20,137,,10000001,
137,24/05/2024,110000023920,50,137,,10000001,
143,24/05/2024,110000023921,20,143,,10000001,
143,24/05/2024,110000023922,20,,,10000001,
210,24/05/2024,110000023923,10,210,,10000001,
141,24/05/2024,110000023924,50,141,,10000001,
433,24/05/2024,110000023925,50,433,,10000001,
137,24/05/2024,110000023926,20,,,10000001,
410,24/05/2024,110000023927,10,,,10000001,
353,24/05/2024,110000023928,50,353,,10000001,
374,24/05/2024,110000023929,20,,,10000001,
231,24/05/2024,110000023930,20,231,,10000001,
275,24/05/2024,110000023931,50,275,,10000001,
352,24/05/2024,110000023932,10,,,10000001,
284,24/05/2024,110000023933,20,284,,10000001,
143,24/05/2024,110000023934,10,143,,10000001,
285,24/05/2024,110000023935,10,285,,10000001,
276,24/05/2024,110000023936,50,,,10000001,
353,24/05/2024,110000023937,50,,,10000001,
126,24/05/2024,110000023938,10,,,10000001,
284,24/05/2024,110000023939,20,284,,10000001,
127,24/05/2024,110000023940,20,,,10000001,
371,24/05/2024,110000023941,50,,,10000001,
285,24/05/2024,110000023942,20,285,,10000001,
285,24/05/2024,110000023943,20,,,10000001,
285,24/05/2024,110000023944,10,,,10000001,
146,24/05/2024,110000023945,50,,,10000001,
126,24/05/2024,110000023946,50,126,,10000001,
131,24/05/2024,110000023947,50,,,10000001,
210,24/05/2024,110000023948,20,210,,10000001,
285,24/05/2024,110000023949,50,,,10000001,
374,24/05/2024,110000023950,50,374,,10000001,
127,24/05/2024,110000023951,10,,,10000001,
352,24/05/2024,110000023952,20,352,,10000001,
143,24/05/2024,110000023953,20,,,10000001,
182,24/05/2024,110000023954,20,182,,10000001,
231,24/05/2024,110000023955,20,231,,10000001,
146,24/05/2024,110000023956,20,,,10000001,
431,24/05/2024,110000023957,20,431,,10000001,
352,24/05/2024,110000023958,50,352,,10000001,
310,24/05/2024,110000023959,50,,,10000001,
285,24/05/2024,110000023960,20,,,10000001,
410,24/05/2024,110000023961,50,410,,10000001,
136,24/05/2024,110000023962,50,,,10000001,
146,24/05/2024,110000023963,10,146,,10000001,
231,24/05/2024,110000023964,50,,,10000001,
410,24/05/2024,110000023965,20,,,10000001,
285,24/05/2024,110000023966,50,,,10000001,
371,24/05/2024,110000023967,50,,,10000001,
381,24/05/2024,110000023968,10,381,,10000001,
284,24/05/2024,110000023969,10,,,10000001,
126,24/05/2024,110000023970,10,126,,10000001,
284,24/05/2024,110000023971,20,,,10000001,
275,24/05/2024,110000023972,10,,,10000001,
127,24/05/2024,110000023973,10,,,10000001,
433,24/05/2024,110000023974,20,433,,10000001,
431,24/05/2024,110000023975,50,431,,10000001,
141,24/05/2024,110000023976,20,141,,10000001,
431,24/05/2024,110000023977,50,,,10000001,
284,24/05/2024,110000023978,20,,,10000001,
375,24/05/2024,110000023979,50,375,,10000001,
381,24/05/2024,110000023980,50,,,10000001,
371,24/05/2024,110000023981,20,,,10000001,
381,24/05/2024,110000023982,50,381,,10000001,
146,24/05/2024,110000023983,20,146,,10000001,
127,24/05/2024,110000023984,20,,,10000001,
182,24/05/2024,110000023985,10,182,,10000001,
146,24/05/2024,110000023986,50,,,10000001,
136,24/05/2024,110000023987,50,136,,10000001,
310,24/05/2024,110000023988,20,,,10000001,
410,24/05/2024,110000023989,50,410,,10000001,
433,24/05/2024,110000023990,20,433,,10000001,
375,24/05/2024,110000023991,20,,,10000001,
431,24/05/2024,110000023992,20,431,,10000001,
433,24/05/2024,110000023993,10,,,10000001,
127,24/05/2024,110000023994,10,,,10000001,
275,24/05/2024,110000023995,10,275,,10000001,
430,24/05/2024,110000023996,50,430,,10000001,
136,24/05/2024,110000023997,20,136,,10000001,
231,24/05/2024,110000023998,50,,,10000001,
374,24/05/2024,110000023999,10,,,10000001,
